,Date,Time,Aspect 0 of Phase D  State,Aspect 1 of Phase D  State,Aspect 2 of Phase D  State,Result,Phase
3475,03-Jun-17,10:20:03,0,0,1,Green,D
3476,03-Jun-17,10:20:03,0,0,1,Green,D
3477,03-Jun-17,10:20:04,0,0,1,Green,D
3478,03-Jun-17,10:20:04,0,0,1,Green,D
3479,03-Jun-17,10:20:04,0,0,1,Green,D
3480,03-Jun-17,10:20:04,0,0,1,Green,D
3481,03-Jun-17,10:20:04,0,0,1,Green,D
3742,03-Jun-17,10:20:57,0,0,1,Green,D
3743,03-Jun-17,10:20:57,0,0,1,Green,D
3744,03-Jun-17,10:20:57,0,0,1,Green,D
3745,03-Jun-17,10:20:57,0,0,1,Green,D
3746,03-Jun-17,10:20:57,0,0,1,Green,D
3747,03-Jun-17,10:20:57,0,0,1,Green,D
3748,03-Jun-17,10:20:57,0,0,1,Green,D
3749,03-Jun-17,10:20:58,0,0,1,Green,D
3750,03-Jun-17,10:20:58,0,0,1,Green,D
3751,03-Jun-17,10:20:58,0,0,1,Green,D
3752,03-Jun-17,10:20:58,0,0,1,Green,D
3753,03-Jun-17,10:20:59,0,0,1,Green,D
3754,03-Jun-17,10:20:59,0,0,1,Green,D
3755,03-Jun-17,10:20:59,0,0,1,Green,D
3756,03-Jun-17,10:20:59,0,0,1,Green,D
3757,03-Jun-17,10:21:00,0,0,1,Green,D
3758,03-Jun-17,10:21:00,0,0,1,Green,D
3759,03-Jun-17,10:21:00,0,0,1,Green,D
3760,03-Jun-17,10:21:00,0,0,1,Green,D
3761,03-Jun-17,10:21:00,0,0,1,Green,D
3762,03-Jun-17,10:21:01,0,0,1,Green,D
3763,03-Jun-17,10:21:01,0,0,1,Green,D
3764,03-Jun-17,10:21:01,0,0,1,Green,D
3765,03-Jun-17,10:21:01,0,0,1,Green,D
3766,03-Jun-17,10:21:01,0,0,1,Green,D
3767,03-Jun-17,10:21:02,0,0,1,Green,D
3768,03-Jun-17,10:21:02,0,0,1,Green,D
3769,03-Jun-17,10:21:02,0,0,1,Green,D
3770,03-Jun-17,10:21:02,0,0,1,Green,D
3771,03-Jun-17,10:21:02,0,0,1,Green,D
3772,03-Jun-17,10:21:02,0,0,1,Green,D
3773,03-Jun-17,10:21:03,0,0,1,Green,D
3774,03-Jun-17,10:21:03,0,0,1,Green,D
3775,03-Jun-17,10:21:03,0,0,1,Green,D
3776,03-Jun-17,10:21:03,0,0,1,Green,D
3777,03-Jun-17,10:21:03,0,0,1,Green,D
3778,03-Jun-17,10:21:04,0,0,1,Green,D
3779,03-Jun-17,10:21:04,0,0,1,Green,D
3780,03-Jun-17,10:21:04,0,0,1,Green,D
3781,03-Jun-17,10:21:04,0,0,1,Green,D
4042,03-Jun-17,10:21:56,0,0,1,Green,D
4043,03-Jun-17,10:21:57,0,0,1,Green,D
4044,03-Jun-17,10:21:57,0,0,1,Green,D
4045,03-Jun-17,10:21:57,0,0,1,Green,D
4046,03-Jun-17,10:21:57,0,0,1,Green,D
