,Date,Time,Aspect 0 of Phase I  State,Aspect 1 of Phase I  State,Aspect 2 of Phase I  State,Result,Phase
7763,03-Jun-17,10:34:21,1,0,0,Red,I
7764,03-Jun-17,10:34:21,1,0,0,Red,I
7765,03-Jun-17,10:34:21,1,0,0,Red,I
7766,03-Jun-17,10:34:21,1,0,0,Red,I
7767,03-Jun-17,10:34:22,1,0,0,Red,I
7768,03-Jun-17,10:34:22,1,0,0,Red,I
7769,03-Jun-17,10:34:22,1,0,0,Red,I
7770,03-Jun-17,10:34:22,1,0,0,Red,I
7771,03-Jun-17,10:34:22,1,0,0,Red,I
7772,03-Jun-17,10:34:22,1,0,0,Red,I
7773,03-Jun-17,10:34:22,1,0,0,Red,I
7774,03-Jun-17,10:34:23,1,0,0,Red,I
7775,03-Jun-17,10:34:23,1,0,0,Red,I
7776,03-Jun-17,10:34:23,1,0,0,Red,I
7777,03-Jun-17,10:34:23,1,0,0,Red,I
7778,03-Jun-17,10:34:24,1,0,0,Red,I
7779,03-Jun-17,10:34:24,1,0,0,Red,I
7780,03-Jun-17,10:34:24,1,0,0,Red,I
7781,03-Jun-17,10:34:24,1,0,0,Red,I
7782,03-Jun-17,10:34:24,1,0,0,Red,I
7783,03-Jun-17,10:34:25,1,0,0,Red,I
7784,03-Jun-17,10:34:25,1,0,0,Red,I
7785,03-Jun-17,10:34:25,1,0,0,Red,I
7786,03-Jun-17,10:34:25,1,0,0,Red,I
7787,03-Jun-17,10:34:26,1,0,0,Red,I
7788,03-Jun-17,10:34:26,1,0,0,Red,I
7789,03-Jun-17,10:34:26,1,0,0,Red,I
7790,03-Jun-17,10:34:26,1,0,0,Red,I
7791,03-Jun-17,10:34:26,1,0,0,Red,I
7792,03-Jun-17,10:34:27,1,0,0,Red,I
7793,03-Jun-17,10:34:27,1,0,0,Red,I
7794,03-Jun-17,10:34:27,1,0,0,Red,I
7795,03-Jun-17,10:34:27,1,0,0,Red,I
7796,03-Jun-17,10:34:27,1,0,0,Red,I
7797,03-Jun-17,10:34:27,1,0,0,Red,I
7798,03-Jun-17,10:34:27,1,0,0,Red,I
7799,03-Jun-17,10:34:28,1,0,0,Red,I
7800,03-Jun-17,10:34:28,1,0,0,Red,I
7801,03-Jun-17,10:34:28,1,0,0,Red,I
7802,03-Jun-17,10:34:28,1,0,0,Red,I
7803,03-Jun-17,10:34:29,1,0,0,Red,I
7804,03-Jun-17,10:34:29,1,0,0,Red,I
7805,03-Jun-17,10:34:29,1,0,0,Red,I
7806,03-Jun-17,10:34:29,1,0,0,Red,I
7807,03-Jun-17,10:34:29,1,0,0,Red,I
7808,03-Jun-17,10:34:30,1,0,0,Red,I
7809,03-Jun-17,10:34:30,1,0,0,Red,I
7810,03-Jun-17,10:34:30,1,0,0,Red,I
7811,03-Jun-17,10:34:30,1,0,0,Red,I
7812,03-Jun-17,10:34:31,1,0,0,Red,I
7813,03-Jun-17,10:34:31,1,0,0,Red,I
7814,03-Jun-17,10:34:31,1,0,0,Red,I
7815,03-Jun-17,10:34:31,1,0,0,Red,I
7816,03-Jun-17,10:34:31,1,0,0,Red,I
7817,03-Jun-17,10:34:32,1,0,0,Red,I
7818,03-Jun-17,10:34:32,1,0,0,Red,I
7819,03-Jun-17,10:34:32,1,0,0,Red,I
7820,03-Jun-17,10:34:32,1,0,0,Red,I
7821,03-Jun-17,10:34:32,1,0,0,Red,I
7822,03-Jun-17,10:34:32,1,0,0,Red,I
7823,03-Jun-17,10:34:33,1,0,0,Red,I
7824,03-Jun-17,10:34:33,1,0,0,Red,I
7825,03-Jun-17,10:34:33,1,0,0,Red,I
7826,03-Jun-17,10:34:33,1,0,0,Red,I
7827,03-Jun-17,10:34:33,1,0,0,Red,I
7828,03-Jun-17,10:34:34,1,0,0,Red,I
7829,03-Jun-17,10:34:34,1,0,0,Red,I
7830,03-Jun-17,10:34:34,1,0,0,Red,I
7831,03-Jun-17,10:34:34,1,0,0,Red,I
7832,03-Jun-17,10:34:35,1,0,0,Red,I
7833,03-Jun-17,10:34:35,1,0,0,Red,I
7834,03-Jun-17,10:34:35,1,0,0,Red,I
7835,03-Jun-17,10:34:35,1,0,0,Red,I
7836,03-Jun-17,10:34:35,1,0,0,Red,I
7837,03-Jun-17,10:34:35,1,0,0,Red,I
7838,03-Jun-17,10:34:35,1,0,0,Red,I
7839,03-Jun-17,10:34:36,1,0,0,Red,I
7840,03-Jun-17,10:34:36,1,0,0,Red,I
7841,03-Jun-17,10:34:36,1,0,0,Red,I
7842,03-Jun-17,10:34:36,1,0,0,Red,I
7843,03-Jun-17,10:34:37,1,0,0,Red,I
7844,03-Jun-17,10:34:37,1,0,0,Red,I
7845,03-Jun-17,10:34:37,1,0,0,Red,I
7846,03-Jun-17,10:34:37,1,0,0,Red,I
7847,03-Jun-17,10:34:37,1,0,0,Red,I
7848,03-Jun-17,10:34:38,1,0,0,Red,I
7849,03-Jun-17,10:34:38,1,0,0,Red,I
7850,03-Jun-17,10:34:38,1,0,0,Red,I
7851,03-Jun-17,10:34:38,1,0,0,Red,I
7852,03-Jun-17,10:34:39,1,0,0,Red,I
7853,03-Jun-17,10:34:39,1,0,0,Red,I
7854,03-Jun-17,10:34:39,1,0,0,Red,I
7855,03-Jun-17,10:34:39,1,0,0,Red,I
7856,03-Jun-17,10:34:39,1,0,0,Red,I
7857,03-Jun-17,10:34:39,1,0,0,Red,I
7858,03-Jun-17,10:34:39,1,0,0,Red,I
7859,03-Jun-17,10:34:40,1,0,0,Red,I
7860,03-Jun-17,10:34:40,1,0,0,Red,I
7861,03-Jun-17,10:34:40,1,0,0,Red,I
7862,03-Jun-17,10:34:40,1,0,0,Red,I
7863,03-Jun-17,10:34:41,1,0,0,Red,I
7864,03-Jun-17,10:34:41,1,0,0,Red,I
7865,03-Jun-17,10:34:41,1,0,0,Red,I
7866,03-Jun-17,10:34:41,1,0,0,Red,I
7867,03-Jun-17,10:34:41,1,0,0,Red,I
7868,03-Jun-17,10:34:42,1,0,0,Red,I
7869,03-Jun-17,10:34:42,1,0,0,Red,I
7870,03-Jun-17,10:34:42,1,0,0,Red,I
7871,03-Jun-17,10:34:42,1,0,0,Red,I
7872,03-Jun-17,10:34:43,1,0,0,Red,I
7873,03-Jun-17,10:34:43,1,0,0,Red,I
7874,03-Jun-17,10:34:43,1,0,0,Red,I
7875,03-Jun-17,10:34:43,1,0,0,Red,I
7876,03-Jun-17,10:34:43,1,0,0,Red,I
7877,03-Jun-17,10:34:44,1,0,0,Red,I
7878,03-Jun-17,10:34:44,1,0,0,Red,I
7879,03-Jun-17,10:34:44,1,0,0,Red,I
7880,03-Jun-17,10:34:44,1,0,0,Red,I
7881,03-Jun-17,10:34:44,1,0,0,Red,I
7882,03-Jun-17,10:34:44,1,0,0,Red,I
7883,03-Jun-17,10:34:45,1,0,0,Red,I
7884,03-Jun-17,10:34:45,1,0,0,Red,I
7885,03-Jun-17,10:34:45,1,0,0,Red,I
7886,03-Jun-17,10:34:45,1,0,0,Red,I
7887,03-Jun-17,10:34:45,1,0,0,Red,I
7888,03-Jun-17,10:34:46,1,0,0,Red,I
7889,03-Jun-17,10:34:46,1,0,0,Red,I
7890,03-Jun-17,10:34:46,1,0,0,Red,I
7891,03-Jun-17,10:34:46,1,0,0,Red,I
7892,03-Jun-17,10:34:46,1,0,0,Red,I
7893,03-Jun-17,10:34:47,1,0,0,Red,I
7894,03-Jun-17,10:34:47,1,0,0,Red,I
7895,03-Jun-17,10:34:47,1,0,0,Red,I
7896,03-Jun-17,10:34:47,1,0,0,Red,I
7897,03-Jun-17,10:34:48,1,0,0,Red,I
7898,03-Jun-17,10:34:48,1,0,0,Red,I
7899,03-Jun-17,10:34:48,1,0,0,Red,I
7900,03-Jun-17,10:34:48,1,0,0,Red,I
7901,03-Jun-17,10:34:48,1,0,0,Red,I
7902,03-Jun-17,10:34:49,1,0,0,Red,I
7903,03-Jun-17,10:34:49,1,0,0,Red,I
7904,03-Jun-17,10:34:49,1,0,0,Red,I
7905,03-Jun-17,10:34:49,1,0,0,Red,I
7906,03-Jun-17,10:34:49,1,0,0,Red,I
7907,03-Jun-17,10:34:49,1,0,0,Red,I
7908,03-Jun-17,10:34:49,1,0,0,Red,I
7909,03-Jun-17,10:34:50,1,0,0,Red,I
7910,03-Jun-17,10:34:50,1,0,0,Red,I
7911,03-Jun-17,10:34:50,1,0,0,Red,I
7912,03-Jun-17,10:34:50,1,0,0,Red,I
7913,03-Jun-17,10:34:51,1,0,0,Red,I
7914,03-Jun-17,10:34:51,1,0,0,Red,I
7915,03-Jun-17,10:34:51,1,0,0,Red,I
7916,03-Jun-17,10:34:51,1,0,0,Red,I
7917,03-Jun-17,10:34:51,1,0,0,Red,I
7918,03-Jun-17,10:34:52,1,0,0,Red,I
7919,03-Jun-17,10:34:52,1,0,0,Red,I
7920,03-Jun-17,10:34:52,1,0,0,Red,I
7921,03-Jun-17,10:34:52,1,0,0,Red,I
7922,03-Jun-17,10:34:53,1,0,0,Red,I
7923,03-Jun-17,10:34:53,1,0,0,Red,I
7924,03-Jun-17,10:34:53,1,0,0,Red,I
7925,03-Jun-17,10:34:53,1,0,0,Red,I
7926,03-Jun-17,10:34:53,1,0,0,Red,I
7927,03-Jun-17,10:34:54,1,0,0,Red,I
7928,03-Jun-17,10:34:54,1,0,0,Red,I
7929,03-Jun-17,10:34:54,1,0,0,Red,I
7930,03-Jun-17,10:34:54,1,0,0,Red,I
7931,03-Jun-17,10:34:54,1,0,0,Red,I
7932,03-Jun-17,10:34:54,1,0,0,Red,I
7933,03-Jun-17,10:34:54,1,0,0,Red,I
7934,03-Jun-17,10:34:55,1,0,0,Red,I
7935,03-Jun-17,10:34:55,1,0,0,Red,I
7936,03-Jun-17,10:34:55,1,0,0,Red,I
7937,03-Jun-17,10:34:55,1,0,0,Red,I
7938,03-Jun-17,10:34:56,1,0,0,Red,I
7939,03-Jun-17,10:34:56,1,0,0,Red,I
7940,03-Jun-17,10:34:56,1,0,0,Red,I
7941,03-Jun-17,10:34:56,1,0,0,Red,I
7942,03-Jun-17,10:34:56,1,0,0,Red,I
7943,03-Jun-17,10:34:57,1,0,0,Red,I
7944,03-Jun-17,10:34:57,1,0,0,Red,I
7945,03-Jun-17,10:34:57,1,0,0,Red,I
7946,03-Jun-17,10:34:57,1,0,0,Red,I
7947,03-Jun-17,10:34:58,1,0,0,Red,I
7948,03-Jun-17,10:34:58,1,0,0,Red,I
7949,03-Jun-17,10:34:58,1,0,0,Red,I
7950,03-Jun-17,10:34:58,1,0,0,Red,I
7951,03-Jun-17,10:34:58,1,0,0,Red,I
7952,03-Jun-17,10:34:58,1,0,0,Red,I
7953,03-Jun-17,10:34:58,1,0,0,Red,I
7954,03-Jun-17,10:34:59,1,0,0,Red,I
7955,03-Jun-17,10:34:59,1,0,0,Red,I
7956,03-Jun-17,10:34:59,1,0,0,Red,I
7957,03-Jun-17,10:34:59,1,0,0,Red,I
7958,03-Jun-17,10:35:00,1,0,0,Red,I
7959,03-Jun-17,10:35:00,1,0,0,Red,I
7960,03-Jun-17,10:35:00,1,0,0,Red,I
7961,03-Jun-17,10:35:00,1,0,0,Red,I
7962,03-Jun-17,10:35:00,1,0,0,Red,I
7963,03-Jun-17,10:35:01,1,0,0,Red,I
7964,03-Jun-17,10:35:01,1,0,0,Red,I
7965,03-Jun-17,10:35:01,1,0,0,Red,I
7966,03-Jun-17,10:35:01,1,0,0,Red,I
7967,03-Jun-17,10:35:02,1,0,0,Red,I
7968,03-Jun-17,10:35:02,1,0,0,Red,I
7969,03-Jun-17,10:35:02,1,0,0,Red,I
7970,03-Jun-17,10:35:02,1,0,0,Red,I
7971,03-Jun-17,10:35:02,1,0,0,Red,I
7972,03-Jun-17,10:35:02,1,0,0,Red,I
7973,03-Jun-17,10:35:03,1,0,0,Red,I
7974,03-Jun-17,10:35:03,1,0,0,Red,I
7975,03-Jun-17,10:35:03,1,0,0,Red,I
7976,03-Jun-17,10:35:03,1,0,0,Red,I
7977,03-Jun-17,10:35:03,1,0,0,Red,I
7978,03-Jun-17,10:35:04,1,0,0,Red,I
7979,03-Jun-17,10:35:04,1,0,0,Red,I
7980,03-Jun-17,10:35:04,1,0,0,Red,I
7981,03-Jun-17,10:35:04,1,0,0,Red,I
7982,03-Jun-17,10:35:05,1,0,0,Red,I
7983,03-Jun-17,10:35:05,1,0,0,Red,I
7984,03-Jun-17,10:35:05,1,0,0,Red,I
7985,03-Jun-17,10:35:05,1,0,0,Red,I
7986,03-Jun-17,10:35:05,1,0,0,Red,I
7987,03-Jun-17,10:35:06,1,0,0,Red,I
7988,03-Jun-17,10:35:06,1,0,0,Red,I
7989,03-Jun-17,10:35:06,1,0,0,Red,I
7990,03-Jun-17,10:35:06,1,0,0,Red,I
7991,03-Jun-17,10:35:06,1,0,0,Red,I
7992,03-Jun-17,10:35:06,1,0,0,Red,I
7993,03-Jun-17,10:35:06,1,0,0,Red,I
7994,03-Jun-17,10:35:07,1,0,0,Red,I
7995,03-Jun-17,10:35:07,1,0,0,Red,I
7996,03-Jun-17,10:35:07,1,0,0,Red,I
7997,03-Jun-17,10:35:07,1,0,0,Red,I
7998,03-Jun-17,10:35:08,1,0,0,Red,I
7999,03-Jun-17,10:35:08,1,0,0,Red,I
8000,03-Jun-17,10:35:08,1,0,0,Red,I
8001,03-Jun-17,10:35:08,1,0,0,Red,I
8002,03-Jun-17,10:35:08,1,0,0,Red,I
8003,03-Jun-17,10:35:09,1,0,0,Red,I
8004,03-Jun-17,10:35:09,1,0,0,Red,I
8005,03-Jun-17,10:35:09,1,0,0,Red,I
8006,03-Jun-17,10:35:09,1,0,0,Red,I
8007,03-Jun-17,10:35:10,1,0,0,Red,I
8008,03-Jun-17,10:35:10,1,0,0,Red,I
8009,03-Jun-17,10:35:11,1,0,0,Red,I
8010,03-Jun-17,10:35:11,1,0,0,Red,I
8011,03-Jun-17,10:35:11,1,0,0,Red,I
8012,03-Jun-17,10:35:11,1,0,0,Red,I
8013,03-Jun-17,10:35:11,1,0,0,Red,I
8014,03-Jun-17,10:35:11,1,0,0,Red,I
8015,03-Jun-17,10:35:11,1,0,0,Red,I
8016,03-Jun-17,10:35:11,1,0,0,Red,I
8017,03-Jun-17,10:35:11,1,0,0,Red,I
8018,03-Jun-17,10:35:11,1,0,0,Red,I
8019,03-Jun-17,10:35:12,1,0,0,Red,I
8020,03-Jun-17,10:35:12,1,0,0,Red,I
8021,03-Jun-17,10:35:12,1,0,0,Red,I
8022,03-Jun-17,10:35:12,1,0,0,Red,I
8023,03-Jun-17,10:35:13,1,0,0,Red,I
8024,03-Jun-17,10:35:13,1,0,0,Red,I
8025,03-Jun-17,10:35:13,1,0,0,Red,I
8026,03-Jun-17,10:35:13,1,0,0,Red,I
8027,03-Jun-17,10:35:13,1,0,0,Red,I
8028,03-Jun-17,10:35:14,1,0,0,Red,I
8029,03-Jun-17,10:35:14,1,0,0,Red,I
8030,03-Jun-17,10:35:14,1,0,0,Red,I
8031,03-Jun-17,10:35:14,1,0,0,Red,I
8032,03-Jun-17,10:35:15,1,0,0,Red,I
8033,03-Jun-17,10:35:15,1,0,0,Red,I
8034,03-Jun-17,10:35:15,1,0,0,Red,I
8035,03-Jun-17,10:35:15,1,0,0,Red,I
8036,03-Jun-17,10:35:15,1,0,0,Red,I
8037,03-Jun-17,10:35:15,1,0,0,Red,I
8038,03-Jun-17,10:35:16,1,0,0,Red,I
8039,03-Jun-17,10:35:16,1,0,0,Red,I
8040,03-Jun-17,10:35:16,1,0,0,Red,I
8041,03-Jun-17,10:35:16,1,0,0,Red,I
8042,03-Jun-17,10:35:17,1,0,0,Red,I
8043,03-Jun-17,10:35:17,1,0,0,Red,I
8044,03-Jun-17,10:35:17,1,0,0,Red,I
8045,03-Jun-17,10:35:17,1,0,0,Red,I
8046,03-Jun-17,10:35:17,1,0,0,Red,I
8047,03-Jun-17,10:35:18,1,0,0,Red,I
8048,03-Jun-17,10:35:18,1,0,0,Red,I
8049,03-Jun-17,10:35:18,1,0,0,Red,I
8050,03-Jun-17,10:35:18,1,0,0,Red,I
8051,03-Jun-17,10:35:18,1,0,0,Red,I
8052,03-Jun-17,10:35:18,1,0,0,Red,I
8053,03-Jun-17,10:35:19,1,0,0,Red,I
8054,03-Jun-17,10:35:19,1,0,0,Red,I
8055,03-Jun-17,10:35:19,1,0,0,Red,I
8056,03-Jun-17,10:35:19,1,0,0,Red,I
8057,03-Jun-17,10:35:19,1,0,0,Red,I
8058,03-Jun-17,10:35:20,1,0,0,Red,I
8059,03-Jun-17,10:35:20,1,0,0,Red,I
8060,03-Jun-17,10:35:20,1,0,0,Red,I
8061,03-Jun-17,10:35:20,1,0,0,Red,I
8062,03-Jun-17,10:35:20,1,0,0,Red,I
8063,03-Jun-17,10:35:21,1,0,0,Red,I
8064,03-Jun-17,10:35:21,1,0,0,Red,I
8065,03-Jun-17,10:35:21,1,0,0,Red,I
8066,03-Jun-17,10:35:21,1,0,0,Red,I
8067,03-Jun-17,10:35:22,1,0,0,Red,I
8068,03-Jun-17,10:35:22,1,0,0,Red,I
8069,03-Jun-17,10:35:22,1,0,0,Red,I
8070,03-Jun-17,10:35:22,1,0,0,Red,I
8071,03-Jun-17,10:35:22,1,0,0,Red,I
8072,03-Jun-17,10:35:23,1,0,0,Red,I
8073,03-Jun-17,10:35:23,1,0,0,Red,I
8074,03-Jun-17,10:35:23,1,0,0,Red,I
8075,03-Jun-17,10:35:23,1,0,0,Red,I
8076,03-Jun-17,10:35:23,1,0,0,Red,I
8077,03-Jun-17,10:35:23,1,0,0,Red,I
8078,03-Jun-17,10:35:24,1,0,0,Red,I
8079,03-Jun-17,10:35:24,1,0,0,Red,I
8080,03-Jun-17,10:35:24,1,0,0,Red,I
8081,03-Jun-17,10:35:24,1,0,0,Red,I
8082,03-Jun-17,10:35:24,1,0,0,Red,I
8083,03-Jun-17,10:35:25,1,0,0,Red,I
8084,03-Jun-17,10:35:25,1,0,0,Red,I
8085,03-Jun-17,10:35:25,1,0,0,Red,I
8086,03-Jun-17,10:35:25,1,0,0,Red,I
8087,03-Jun-17,10:35:25,1,0,0,Red,I
8088,03-Jun-17,10:35:26,1,0,0,Red,I
8089,03-Jun-17,10:35:26,1,0,0,Red,I
8090,03-Jun-17,10:35:26,1,0,0,Red,I
8091,03-Jun-17,10:35:26,1,0,0,Red,I
8092,03-Jun-17,10:35:27,1,0,0,Red,I
8093,03-Jun-17,10:35:27,1,0,0,Red,I
8094,03-Jun-17,10:35:27,1,0,0,Red,I
8095,03-Jun-17,10:35:27,1,0,0,Red,I
8096,03-Jun-17,10:35:27,1,0,0,Red,I
8097,03-Jun-17,10:35:28,1,0,0,Red,I
8098,03-Jun-17,10:35:28,1,0,0,Red,I
8099,03-Jun-17,10:35:28,1,0,0,Red,I
8100,03-Jun-17,10:35:28,1,0,0,Red,I
8101,03-Jun-17,10:35:28,1,0,0,Red,I
8102,03-Jun-17,10:35:28,1,0,0,Red,I
8103,03-Jun-17,10:35:28,1,0,0,Red,I
8104,03-Jun-17,10:35:29,1,0,0,Red,I
8105,03-Jun-17,10:35:29,1,0,0,Red,I
8106,03-Jun-17,10:35:29,1,0,0,Red,I
8107,03-Jun-17,10:35:29,1,0,0,Red,I
8108,03-Jun-17,10:35:30,1,0,0,Red,I
8109,03-Jun-17,10:35:30,1,0,0,Red,I
8110,03-Jun-17,10:35:30,1,0,0,Red,I
8111,03-Jun-17,10:35:30,1,0,0,Red,I
8112,03-Jun-17,10:35:30,1,0,0,Red,I
8113,03-Jun-17,10:35:31,1,0,0,Red,I
8114,03-Jun-17,10:35:31,1,0,0,Red,I
8115,03-Jun-17,10:35:31,1,0,0,Red,I
8116,03-Jun-17,10:35:31,1,0,0,Red,I
8117,03-Jun-17,10:35:32,1,0,0,Red,I
8118,03-Jun-17,10:35:32,1,0,0,Red,I
8119,03-Jun-17,10:35:32,1,0,0,Red,I
8120,03-Jun-17,10:35:32,1,0,0,Red,I
8121,03-Jun-17,10:35:32,1,0,0,Red,I
8122,03-Jun-17,10:35:33,1,0,0,Red,I
8123,03-Jun-17,10:35:33,1,0,0,Red,I
8124,03-Jun-17,10:35:33,1,0,0,Red,I
8125,03-Jun-17,10:35:33,1,0,0,Red,I
8126,03-Jun-17,10:35:33,1,0,0,Red,I
8127,03-Jun-17,10:35:33,1,0,0,Red,I
8128,03-Jun-17,10:35:34,1,0,0,Red,I
8129,03-Jun-17,10:35:34,1,0,0,Red,I
8130,03-Jun-17,10:35:34,1,0,0,Red,I
8131,03-Jun-17,10:35:34,1,0,0,Red,I
8132,03-Jun-17,10:35:34,1,0,0,Red,I
8133,03-Jun-17,10:35:35,1,0,0,Red,I
8134,03-Jun-17,10:35:35,1,0,0,Red,I
8135,03-Jun-17,10:35:35,1,0,0,Red,I
8136,03-Jun-17,10:35:35,1,0,0,Red,I
8137,03-Jun-17,10:35:35,1,0,0,Red,I
8138,03-Jun-17,10:35:36,1,0,0,Red,I
8139,03-Jun-17,10:35:36,1,0,0,Red,I
8140,03-Jun-17,10:35:36,1,0,0,Red,I
8141,03-Jun-17,10:35:36,1,0,0,Red,I
8142,03-Jun-17,10:35:37,1,0,0,Red,I
8143,03-Jun-17,10:35:37,1,0,0,Red,I
8144,03-Jun-17,10:35:37,1,0,0,Red,I
8145,03-Jun-17,10:35:37,1,0,0,Red,I
8146,03-Jun-17,10:35:37,1,0,0,Red,I
8147,03-Jun-17,10:35:37,1,0,0,Red,I
8148,03-Jun-17,10:35:37,1,0,0,Red,I
8149,03-Jun-17,10:35:38,1,0,0,Red,I
8150,03-Jun-17,10:35:38,1,0,0,Red,I
8151,03-Jun-17,10:35:38,1,0,0,Red,I
8152,03-Jun-17,10:35:38,1,0,0,Red,I
8153,03-Jun-17,10:35:39,1,0,0,Red,I
8154,03-Jun-17,10:35:39,1,0,0,Red,I
8155,03-Jun-17,10:35:39,1,0,0,Red,I
8156,03-Jun-17,10:35:39,1,0,0,Red,I
8157,03-Jun-17,10:35:39,1,0,0,Red,I
8158,03-Jun-17,10:35:40,1,0,0,Red,I
8159,03-Jun-17,10:35:40,1,0,0,Red,I
8160,03-Jun-17,10:35:40,1,0,0,Red,I
8161,03-Jun-17,10:35:40,1,0,0,Red,I
8162,03-Jun-17,10:35:41,1,0,0,Red,I
8163,03-Jun-17,10:35:41,1,0,0,Red,I
8164,03-Jun-17,10:35:41,1,0,0,Red,I
8165,03-Jun-17,10:35:41,1,0,0,Red,I
8166,03-Jun-17,10:35:41,1,0,0,Red,I
8167,03-Jun-17,10:35:42,1,0,0,Red,I
8168,03-Jun-17,10:35:42,1,0,0,Red,I
8169,03-Jun-17,10:35:42,1,0,0,Red,I
8170,03-Jun-17,10:35:42,1,0,0,Red,I
8171,03-Jun-17,10:35:42,1,0,0,Red,I
8172,03-Jun-17,10:35:42,1,0,0,Red,I
8173,03-Jun-17,10:35:42,1,0,0,Red,I
8174,03-Jun-17,10:35:43,1,0,0,Red,I
8175,03-Jun-17,10:35:43,1,0,0,Red,I
8176,03-Jun-17,10:35:43,1,0,0,Red,I
8177,03-Jun-17,10:35:43,1,0,0,Red,I
8178,03-Jun-17,10:35:44,1,0,0,Red,I
8179,03-Jun-17,10:35:44,1,0,0,Red,I
8180,03-Jun-17,10:35:44,1,0,0,Red,I
8181,03-Jun-17,10:35:44,1,0,0,Red,I
8182,03-Jun-17,10:35:44,1,0,0,Red,I
8183,03-Jun-17,10:35:45,1,0,0,Red,I
8184,03-Jun-17,10:35:45,1,0,0,Red,I
8185,03-Jun-17,10:35:45,1,0,0,Red,I
8186,03-Jun-17,10:35:45,1,0,0,Red,I
8187,03-Jun-17,10:35:46,1,0,0,Red,I
8188,03-Jun-17,10:35:46,1,0,0,Red,I
8189,03-Jun-17,10:35:46,1,0,0,Red,I
8190,03-Jun-17,10:35:46,1,0,0,Red,I
8191,03-Jun-17,10:35:46,1,0,0,Red,I
8192,03-Jun-17,10:35:47,1,0,0,Red,I
8193,03-Jun-17,10:35:47,1,0,0,Red,I
8194,03-Jun-17,10:35:47,1,0,0,Red,I
8195,03-Jun-17,10:35:47,1,0,0,Red,I
8196,03-Jun-17,10:35:47,1,0,0,Red,I
8197,03-Jun-17,10:35:47,1,0,0,Red,I
8198,03-Jun-17,10:35:48,1,0,0,Red,I
8199,03-Jun-17,10:35:48,1,0,0,Red,I
8200,03-Jun-17,10:35:48,1,0,0,Red,I
8201,03-Jun-17,10:35:48,1,0,0,Red,I
8202,03-Jun-17,10:35:48,1,0,0,Red,I
8203,03-Jun-17,10:35:49,1,0,0,Red,I
8204,03-Jun-17,10:35:49,1,0,0,Red,I
8205,03-Jun-17,10:35:49,1,0,0,Red,I
8206,03-Jun-17,10:35:49,1,0,0,Red,I
8207,03-Jun-17,10:35:49,1,0,0,Red,I
8208,03-Jun-17,10:35:50,1,0,0,Red,I
8209,03-Jun-17,10:35:50,1,0,0,Red,I
8210,03-Jun-17,10:35:50,1,0,0,Red,I
8211,03-Jun-17,10:35:50,1,0,0,Red,I
8212,03-Jun-17,10:35:51,1,0,0,Red,I
8213,03-Jun-17,10:35:51,1,0,0,Red,I
8214,03-Jun-17,10:35:51,1,0,0,Red,I
8215,03-Jun-17,10:35:51,1,0,0,Red,I
8216,03-Jun-17,10:35:51,1,0,0,Red,I
8217,03-Jun-17,10:35:51,1,0,0,Red,I
8218,03-Jun-17,10:35:51,1,0,0,Red,I
8219,03-Jun-17,10:35:52,1,0,0,Red,I
8220,03-Jun-17,10:35:52,1,0,0,Red,I
8221,03-Jun-17,10:35:52,1,0,0,Red,I
8222,03-Jun-17,10:35:52,1,0,0,Red,I
8223,03-Jun-17,10:35:53,1,0,0,Red,I
8224,03-Jun-17,10:35:53,1,0,0,Red,I
8225,03-Jun-17,10:35:53,1,0,0,Red,I
8226,03-Jun-17,10:35:53,1,0,0,Red,I
8227,03-Jun-17,10:35:53,1,0,0,Red,I
8228,03-Jun-17,10:35:54,1,0,0,Red,I
8229,03-Jun-17,10:35:54,1,0,0,Red,I
8230,03-Jun-17,10:35:54,1,0,0,Red,I
8231,03-Jun-17,10:35:54,1,0,0,Red,I
8232,03-Jun-17,10:35:55,1,0,0,Red,I
8233,03-Jun-17,10:35:55,1,0,0,Red,I
8234,03-Jun-17,10:35:55,1,0,0,Red,I
8235,03-Jun-17,10:35:55,1,0,0,Red,I
8236,03-Jun-17,10:35:55,1,0,0,Red,I
8237,03-Jun-17,10:35:56,1,0,0,Red,I
8238,03-Jun-17,10:35:56,1,0,0,Red,I
8239,03-Jun-17,10:35:56,1,0,0,Red,I
8240,03-Jun-17,10:35:56,1,0,0,Red,I
8241,03-Jun-17,10:35:56,1,0,0,Red,I
8242,03-Jun-17,10:35:56,1,0,0,Red,I
8243,03-Jun-17,10:35:56,1,0,0,Red,I
8244,03-Jun-17,10:35:57,1,0,0,Red,I
8245,03-Jun-17,10:35:57,1,0,0,Red,I
8246,03-Jun-17,10:35:57,1,0,0,Red,I
8247,03-Jun-17,10:35:57,1,0,0,Red,I
8248,03-Jun-17,10:35:58,1,0,0,Red,I
8249,03-Jun-17,10:35:58,1,0,0,Red,I
8250,03-Jun-17,10:35:58,1,0,0,Red,I
8251,03-Jun-17,10:35:58,1,0,0,Red,I
8252,03-Jun-17,10:35:58,1,0,0,Red,I
8253,03-Jun-17,10:35:59,1,0,0,Red,I
8254,03-Jun-17,10:35:59,1,0,0,Red,I
8255,03-Jun-17,10:35:59,1,0,0,Red,I
8256,03-Jun-17,10:35:59,1,0,0,Red,I
8257,03-Jun-17,10:36:00,1,0,0,Red,I
8258,03-Jun-17,10:36:00,1,0,0,Red,I
8259,03-Jun-17,10:36:00,1,0,0,Red,I
