,Date,Time,Aspect 0 of Phase E  State,Aspect 1 of Phase E  State,Aspect 2 of Phase E  State,Result,Phase
2396,24-Jun-17,16:57:32,1,0,0,Red,E
2397,24-Jun-17,16:57:32,1,0,0,Red,E
2398,24-Jun-17,16:57:32,1,0,0,Red,E
2399,24-Jun-17,16:57:33,1,0,0,Red,E
2400,24-Jun-17,16:57:33,1,0,0,Red,E
2401,24-Jun-17,16:57:33,1,0,0,Red,E
2402,24-Jun-17,16:57:33,1,0,0,Red,E
2403,24-Jun-17,16:57:34,1,0,0,Red,E
2404,24-Jun-17,16:57:34,1,0,0,Red,E
2405,24-Jun-17,16:57:34,1,0,0,Red,E
2406,24-Jun-17,16:57:34,1,0,0,Red,E
2407,24-Jun-17,16:57:35,1,0,0,Red,E
2408,24-Jun-17,16:57:35,1,0,0,Red,E
2409,24-Jun-17,16:57:35,1,0,0,Red,E
2410,24-Jun-17,16:57:35,1,0,0,Red,E
2411,24-Jun-17,16:57:35,1,0,0,Red,E
2412,24-Jun-17,16:57:35,1,0,0,Red,E
2413,24-Jun-17,16:57:35,1,0,0,Red,E
2414,24-Jun-17,16:57:36,1,0,0,Red,E
2415,24-Jun-17,16:57:36,1,0,0,Red,E
2416,24-Jun-17,16:57:36,1,0,0,Red,E
2417,24-Jun-17,16:57:36,1,0,0,Red,E
2418,24-Jun-17,16:57:37,1,0,0,Red,E
2419,24-Jun-17,16:57:37,1,0,0,Red,E
2420,24-Jun-17,16:57:37,1,0,0,Red,E
2421,24-Jun-17,16:57:37,1,0,0,Red,E
2422,24-Jun-17,16:57:37,1,0,0,Red,E
2423,24-Jun-17,16:57:38,1,0,0,Red,E
2424,24-Jun-17,16:57:38,1,0,0,Red,E
2425,24-Jun-17,16:57:38,1,0,0,Red,E
2426,24-Jun-17,16:57:38,1,0,0,Red,E
2427,24-Jun-17,16:57:38,1,0,0,Red,E
2428,24-Jun-17,16:57:38,1,0,0,Red,E
2429,24-Jun-17,16:57:39,1,0,0,Red,E
2430,24-Jun-17,16:57:39,1,0,0,Red,E
2431,24-Jun-17,16:57:39,1,0,0,Red,E
2432,24-Jun-17,16:57:39,1,0,0,Red,E
2433,24-Jun-17,16:57:40,1,0,0,Red,E
2434,24-Jun-17,16:57:40,1,0,0,Red,E
2435,24-Jun-17,16:57:40,1,0,0,Red,E
2436,24-Jun-17,16:57:40,1,0,0,Red,E
2437,24-Jun-17,16:57:40,1,0,0,Red,E
2438,24-Jun-17,16:57:41,1,0,0,Red,E
2439,24-Jun-17,16:57:41,1,0,0,Red,E
2440,24-Jun-17,16:57:41,1,0,0,Red,E
2441,24-Jun-17,16:57:41,1,0,0,Red,E
2442,24-Jun-17,16:57:42,1,0,0,Red,E
2443,24-Jun-17,16:57:42,1,0,0,Red,E
2444,24-Jun-17,16:57:42,1,0,0,Red,E
2445,24-Jun-17,16:57:42,1,0,0,Red,E
2446,24-Jun-17,16:57:42,1,0,0,Red,E
2447,24-Jun-17,16:57:42,1,0,0,Red,E
2448,24-Jun-17,16:57:42,1,0,0,Red,E
2449,24-Jun-17,16:57:43,1,0,0,Red,E
2450,24-Jun-17,16:57:43,1,0,0,Red,E
2451,24-Jun-17,16:57:43,1,0,0,Red,E
2452,24-Jun-17,16:57:43,1,0,0,Red,E
2453,24-Jun-17,16:57:44,1,0,0,Red,E
2454,24-Jun-17,16:57:44,1,0,0,Red,E
2455,24-Jun-17,16:57:44,1,0,0,Red,E
2456,24-Jun-17,16:57:44,1,0,0,Red,E
2457,24-Jun-17,16:57:44,1,0,0,Red,E
2458,24-Jun-17,16:57:45,1,0,0,Red,E
2459,24-Jun-17,16:57:45,1,0,0,Red,E
2460,24-Jun-17,16:57:45,1,0,0,Red,E
2461,24-Jun-17,16:57:45,1,0,0,Red,E
2462,24-Jun-17,16:57:45,1,0,0,Red,E
2463,24-Jun-17,16:57:45,1,0,0,Red,E
2464,24-Jun-17,16:57:46,1,0,0,Red,E
2465,24-Jun-17,16:57:46,1,0,0,Red,E
2466,24-Jun-17,16:57:46,1,0,0,Red,E
2467,24-Jun-17,16:57:46,1,0,0,Red,E
2468,24-Jun-17,16:57:47,1,0,0,Red,E
2469,24-Jun-17,16:57:47,1,0,0,Red,E
2470,24-Jun-17,16:57:47,1,0,0,Red,E
2471,24-Jun-17,16:57:47,1,0,0,Red,E
2472,24-Jun-17,16:57:47,1,0,0,Red,E
2473,24-Jun-17,16:57:48,1,0,0,Red,E
2474,24-Jun-17,16:57:48,1,0,0,Red,E
2475,24-Jun-17,16:57:48,1,0,0,Red,E
2476,24-Jun-17,16:57:48,1,0,0,Red,E
2477,24-Jun-17,16:57:49,1,0,0,Red,E
2478,24-Jun-17,16:57:49,1,0,0,Red,E
2479,24-Jun-17,16:57:49,1,0,0,Red,E
2480,24-Jun-17,16:57:49,1,0,0,Red,E
2481,24-Jun-17,16:57:49,1,0,0,Red,E
2482,24-Jun-17,16:57:49,1,0,0,Red,E
2483,24-Jun-17,16:57:49,1,0,0,Red,E
2484,24-Jun-17,16:57:50,1,0,0,Red,E
2485,24-Jun-17,16:57:50,1,0,0,Red,E
2486,24-Jun-17,16:57:50,1,0,0,Red,E
2487,24-Jun-17,16:57:50,1,0,0,Red,E
2488,24-Jun-17,16:57:51,1,0,0,Red,E
2489,24-Jun-17,16:57:51,1,0,0,Red,E
2490,24-Jun-17,16:57:51,1,0,0,Red,E
2491,24-Jun-17,16:57:51,1,0,0,Red,E
2492,24-Jun-17,16:57:51,1,0,0,Red,E
2493,24-Jun-17,16:57:52,1,0,0,Red,E
2494,24-Jun-17,16:57:52,1,0,0,Red,E
2495,24-Jun-17,16:57:52,1,0,0,Red,E
2496,24-Jun-17,16:57:52,1,0,0,Red,E
2497,24-Jun-17,16:57:52,1,0,0,Red,E
2498,24-Jun-17,16:57:52,1,0,0,Red,E
2499,24-Jun-17,16:57:53,1,0,0,Red,E
2500,24-Jun-17,16:57:53,1,0,0,Red,E
2501,24-Jun-17,16:57:53,1,0,0,Red,E
2502,24-Jun-17,16:57:53,1,0,0,Red,E
2503,24-Jun-17,16:57:53,1,0,0,Red,E
2504,24-Jun-17,16:57:54,1,0,0,Red,E
2505,24-Jun-17,16:57:54,1,0,0,Red,E
2506,24-Jun-17,16:57:54,1,0,0,Red,E
2507,24-Jun-17,16:57:54,1,0,0,Red,E
2508,24-Jun-17,16:57:55,1,0,0,Red,E
2509,24-Jun-17,16:57:55,1,0,0,Red,E
2510,24-Jun-17,16:57:55,1,0,0,Red,E
2511,24-Jun-17,16:57:55,1,0,0,Red,E
2512,24-Jun-17,16:57:56,1,0,0,Red,E
2513,24-Jun-17,16:57:56,1,0,0,Red,E
2514,24-Jun-17,16:57:56,1,0,0,Red,E
2515,24-Jun-17,16:57:56,1,0,0,Red,E
2516,24-Jun-17,16:57:56,1,0,0,Red,E
2517,24-Jun-17,16:57:56,1,0,0,Red,E
2518,24-Jun-17,16:57:56,1,0,0,Red,E
2519,24-Jun-17,16:57:57,1,0,0,Red,E
2520,24-Jun-17,16:57:57,1,0,0,Red,E
2521,24-Jun-17,16:57:57,1,0,0,Red,E
2522,24-Jun-17,16:57:57,1,0,0,Red,E
2523,24-Jun-17,16:57:57,1,0,0,Red,E
2524,24-Jun-17,16:57:58,1,0,0,Red,E
2525,24-Jun-17,16:57:58,1,0,0,Red,E
2526,24-Jun-17,16:57:58,1,0,0,Red,E
2527,24-Jun-17,16:57:58,1,0,0,Red,E
2528,24-Jun-17,16:57:59,1,0,0,Red,E
2529,24-Jun-17,16:57:59,1,0,0,Red,E
2530,24-Jun-17,16:57:59,1,0,0,Red,E
2531,24-Jun-17,16:57:59,1,0,0,Red,E
2532,24-Jun-17,16:58:00,1,0,0,Red,E
2533,24-Jun-17,16:58:00,1,0,0,Red,E
2534,24-Jun-17,16:58:00,1,0,0,Red,E
2535,24-Jun-17,16:58:00,1,0,0,Red,E
2536,24-Jun-17,16:58:00,1,0,0,Red,E
2537,24-Jun-17,16:58:00,1,0,0,Red,E
2538,24-Jun-17,16:58:00,1,0,0,Red,E
2539,24-Jun-17,16:58:01,1,0,0,Red,E
2540,24-Jun-17,16:58:01,1,0,0,Red,E
2541,24-Jun-17,16:58:01,1,0,0,Red,E
2542,24-Jun-17,16:58:01,1,0,0,Red,E
2543,24-Jun-17,16:58:02,1,0,0,Red,E
2544,24-Jun-17,16:58:02,1,0,0,Red,E
2545,24-Jun-17,16:58:02,1,0,0,Red,E
2546,24-Jun-17,16:58:02,1,0,0,Red,E
2547,24-Jun-17,16:58:02,1,0,0,Red,E
2548,24-Jun-17,16:58:03,1,0,0,Red,E
2549,24-Jun-17,16:58:03,1,0,0,Red,E
2550,24-Jun-17,16:58:03,1,0,0,Red,E
2551,24-Jun-17,16:58:03,1,0,0,Red,E
2552,24-Jun-17,16:58:04,1,0,0,Red,E
2553,24-Jun-17,16:58:04,1,0,0,Red,E
2554,24-Jun-17,16:58:04,1,0,0,Red,E
2555,24-Jun-17,16:58:04,1,0,0,Red,E
2556,24-Jun-17,16:58:04,1,0,0,Red,E
2557,24-Jun-17,16:58:04,1,0,0,Red,E
2558,24-Jun-17,16:58:04,1,0,0,Red,E
2559,24-Jun-17,16:58:05,1,0,0,Red,E
2560,24-Jun-17,16:58:05,1,0,0,Red,E
2561,24-Jun-17,16:58:05,1,0,0,Red,E
2562,24-Jun-17,16:58:05,1,0,0,Red,E
2563,24-Jun-17,16:58:06,1,0,0,Red,E
2564,24-Jun-17,16:58:06,1,0,0,Red,E
2565,24-Jun-17,16:58:06,1,0,0,Red,E
2566,24-Jun-17,16:58:06,1,0,0,Red,E
2567,24-Jun-17,16:58:06,1,0,0,Red,E
2568,24-Jun-17,16:58:07,1,0,0,Red,E
2569,24-Jun-17,16:58:07,1,0,0,Red,E
2570,24-Jun-17,16:58:07,1,0,0,Red,E
2571,24-Jun-17,16:58:07,1,0,0,Red,E
2572,24-Jun-17,16:58:08,1,0,0,Red,E
2573,24-Jun-17,16:58:08,1,0,0,Red,E
2574,24-Jun-17,16:58:08,1,0,0,Red,E
2575,24-Jun-17,16:58:08,1,0,0,Red,E
2576,24-Jun-17,16:58:08,1,0,0,Red,E
2577,24-Jun-17,16:58:08,1,0,0,Red,E
2578,24-Jun-17,16:58:08,1,0,0,Red,E
2579,24-Jun-17,16:58:09,1,0,0,Red,E
2580,24-Jun-17,16:58:09,1,0,0,Red,E
2581,24-Jun-17,16:58:09,1,0,0,Red,E
2582,24-Jun-17,16:58:09,1,0,0,Red,E
2583,24-Jun-17,16:58:10,1,0,0,Red,E
2584,24-Jun-17,16:58:10,1,0,0,Red,E
2585,24-Jun-17,16:58:10,1,0,0,Red,E
2586,24-Jun-17,16:58:10,1,0,0,Red,E
2587,24-Jun-17,16:58:10,1,0,0,Red,E
2588,24-Jun-17,16:58:11,1,0,0,Red,E
2589,24-Jun-17,16:58:11,1,0,0,Red,E
2590,24-Jun-17,16:58:11,1,0,0,Red,E
2591,24-Jun-17,16:58:11,1,0,0,Red,E
2592,24-Jun-17,16:58:12,1,0,0,Red,E
2593,24-Jun-17,16:58:12,1,0,0,Red,E
2594,24-Jun-17,16:58:12,1,0,0,Red,E
2595,24-Jun-17,16:58:12,1,0,0,Red,E
2596,24-Jun-17,16:58:12,1,0,0,Red,E
2597,24-Jun-17,16:58:12,1,0,0,Red,E
2598,24-Jun-17,16:58:13,1,0,0,Red,E
2599,24-Jun-17,16:58:13,1,0,0,Red,E
2600,24-Jun-17,16:58:13,1,0,0,Red,E
2601,24-Jun-17,16:58:13,1,0,0,Red,E
2602,24-Jun-17,16:58:13,1,0,0,Red,E
2603,24-Jun-17,16:58:14,1,0,0,Red,E
2604,24-Jun-17,16:58:14,1,0,0,Red,E
2605,24-Jun-17,16:58:14,1,0,0,Red,E
2606,24-Jun-17,16:58:14,1,0,0,Red,E
2607,24-Jun-17,16:58:15,1,0,0,Red,E
2608,24-Jun-17,16:58:15,1,0,0,Red,E
2609,24-Jun-17,16:58:15,1,0,0,Red,E
2610,24-Jun-17,16:58:15,1,0,0,Red,E
2611,24-Jun-17,16:58:15,1,0,0,Red,E
2612,24-Jun-17,16:58:15,1,0,0,Red,E
2613,24-Jun-17,16:58:15,1,0,0,Red,E
2614,24-Jun-17,16:58:16,1,0,0,Red,E
2615,24-Jun-17,16:58:16,1,0,0,Red,E
2616,24-Jun-17,16:58:16,1,0,0,Red,E
2617,24-Jun-17,16:58:16,1,0,0,Red,E
2618,24-Jun-17,16:58:17,1,0,0,Red,E
2619,24-Jun-17,16:58:17,1,0,0,Red,E
2620,24-Jun-17,16:58:17,1,0,0,Red,E
2621,24-Jun-17,16:58:17,1,0,0,Red,E
2622,24-Jun-17,16:58:18,1,0,0,Red,E
2623,24-Jun-17,16:58:18,1,0,0,Red,E
2624,24-Jun-17,16:58:18,1,0,0,Red,E
2625,24-Jun-17,16:58:18,1,0,0,Red,E
2626,24-Jun-17,16:58:18,1,0,0,Red,E
2627,24-Jun-17,16:58:18,1,0,0,Red,E
2628,24-Jun-17,16:58:18,1,0,0,Red,E
2629,24-Jun-17,16:58:19,1,0,0,Red,E
2630,24-Jun-17,16:58:19,1,0,0,Red,E
2631,24-Jun-17,16:58:19,1,0,0,Red,E
2632,24-Jun-17,16:58:19,1,0,0,Red,E
2633,24-Jun-17,16:58:20,1,0,0,Red,E
2634,24-Jun-17,16:58:20,1,0,0,Red,E
2635,24-Jun-17,16:58:20,1,0,0,Red,E
2636,24-Jun-17,16:58:20,1,0,0,Red,E
2637,24-Jun-17,16:58:20,1,0,0,Red,E
2638,24-Jun-17,16:58:21,1,0,0,Red,E
2639,24-Jun-17,16:58:21,1,0,0,Red,E
2640,24-Jun-17,16:58:21,1,0,0,Red,E
2641,24-Jun-17,16:58:21,1,0,0,Red,E
2642,24-Jun-17,16:58:22,1,0,0,Red,E
2643,24-Jun-17,16:58:22,1,0,0,Red,E
2644,24-Jun-17,16:58:22,1,0,0,Red,E
2645,24-Jun-17,16:58:22,1,0,0,Red,E
2646,24-Jun-17,16:58:22,1,0,0,Red,E
2647,24-Jun-17,16:58:23,1,0,0,Red,E
2648,24-Jun-17,16:58:23,1,0,0,Red,E
2649,24-Jun-17,16:58:23,1,0,0,Red,E
2650,24-Jun-17,16:58:23,1,0,0,Red,E
2651,24-Jun-17,16:58:23,1,0,0,Red,E
2652,24-Jun-17,16:58:23,1,0,0,Red,E
2653,24-Jun-17,16:58:24,1,0,0,Red,E
2654,24-Jun-17,16:58:24,1,0,0,Red,E
2655,24-Jun-17,16:58:24,1,0,0,Red,E
2656,24-Jun-17,16:58:24,1,0,0,Red,E
2657,24-Jun-17,16:58:24,1,0,0,Red,E
2658,24-Jun-17,16:58:25,1,0,0,Red,E
2659,24-Jun-17,16:58:25,1,0,0,Red,E
2660,24-Jun-17,16:58:25,1,0,0,Red,E
2661,24-Jun-17,16:58:25,1,0,0,Red,E
2662,24-Jun-17,16:58:26,1,0,0,Red,E
2663,24-Jun-17,16:58:26,1,0,0,Red,E
2664,24-Jun-17,16:58:26,1,0,0,Red,E
2665,24-Jun-17,16:58:26,1,0,0,Red,E
2666,24-Jun-17,16:58:26,1,0,0,Red,E
2667,24-Jun-17,16:58:26,1,0,0,Red,E
2668,24-Jun-17,16:58:26,1,0,0,Red,E
2669,24-Jun-17,16:58:27,1,0,0,Red,E
2670,24-Jun-17,16:58:27,1,0,0,Red,E
2671,24-Jun-17,16:58:27,1,0,0,Red,E
2672,24-Jun-17,16:58:27,1,0,0,Red,E
2673,24-Jun-17,16:58:28,1,0,0,Red,E
2674,24-Jun-17,16:58:28,1,0,0,Red,E
2675,24-Jun-17,16:58:28,1,0,0,Red,E
2676,24-Jun-17,16:58:28,1,0,0,Red,E
2677,24-Jun-17,16:58:28,1,0,0,Red,E
2678,24-Jun-17,16:58:29,1,0,0,Red,E
2679,24-Jun-17,16:58:29,1,0,0,Red,E
2680,24-Jun-17,16:58:29,1,0,0,Red,E
2681,24-Jun-17,16:58:29,1,0,0,Red,E
2682,24-Jun-17,16:58:30,1,0,0,Red,E
2683,24-Jun-17,16:58:30,1,0,0,Red,E
2684,24-Jun-17,16:58:30,1,0,0,Red,E
2685,24-Jun-17,16:58:30,1,0,0,Red,E
2686,24-Jun-17,16:58:30,1,0,0,Red,E
2687,24-Jun-17,16:58:30,1,0,0,Red,E
2688,24-Jun-17,16:58:30,1,0,0,Red,E
2689,24-Jun-17,16:58:31,1,0,0,Red,E
2690,24-Jun-17,16:58:31,1,0,0,Red,E
2691,24-Jun-17,16:58:31,1,0,0,Red,E
2692,24-Jun-17,16:58:31,1,0,0,Red,E
2693,24-Jun-17,16:58:32,1,0,0,Red,E
2694,24-Jun-17,16:58:32,1,0,0,Red,E
2695,24-Jun-17,16:58:32,1,0,0,Red,E
2696,24-Jun-17,16:58:32,1,0,0,Red,E
2697,24-Jun-17,16:58:32,1,0,0,Red,E
2698,24-Jun-17,16:58:33,1,0,0,Red,E
2699,24-Jun-17,16:58:33,1,0,0,Red,E
2700,24-Jun-17,16:58:33,1,0,0,Red,E
2701,24-Jun-17,16:58:33,1,0,0,Red,E
2702,24-Jun-17,16:58:33,1,0,0,Red,E
2703,24-Jun-17,16:58:33,1,0,0,Red,E
2704,24-Jun-17,16:58:34,1,0,0,Red,E
2705,24-Jun-17,16:58:34,1,0,0,Red,E
2706,24-Jun-17,16:58:34,1,0,0,Red,E
2707,24-Jun-17,16:58:34,1,0,0,Red,E
2708,24-Jun-17,16:58:35,1,0,0,Red,E
2709,24-Jun-17,16:58:35,1,0,0,Red,E
2710,24-Jun-17,16:58:35,1,0,0,Red,E
2711,24-Jun-17,16:58:35,1,0,0,Red,E
2712,24-Jun-17,16:58:35,1,0,0,Red,E
2713,24-Jun-17,16:58:36,1,0,0,Red,E
2714,24-Jun-17,16:58:36,1,0,0,Red,E
2715,24-Jun-17,16:58:36,1,0,0,Red,E
2716,24-Jun-17,16:58:36,1,0,0,Red,E
2717,24-Jun-17,16:58:37,1,0,0,Red,E
2718,24-Jun-17,16:58:37,1,0,0,Red,E
2719,24-Jun-17,16:58:37,1,0,0,Red,E
2720,24-Jun-17,16:58:37,1,0,0,Red,E
2721,24-Jun-17,16:58:37,1,0,0,Red,E
2722,24-Jun-17,16:58:37,1,0,0,Red,E
2723,24-Jun-17,16:58:37,1,0,0,Red,E
2724,24-Jun-17,16:58:38,1,0,0,Red,E
2725,24-Jun-17,16:58:38,1,0,0,Red,E
2726,24-Jun-17,16:58:38,1,0,0,Red,E
2727,24-Jun-17,16:58:38,1,0,0,Red,E
2728,24-Jun-17,16:58:39,1,0,0,Red,E
2729,24-Jun-17,16:58:39,1,0,0,Red,E
2730,24-Jun-17,16:58:39,1,0,0,Red,E
2731,24-Jun-17,16:58:39,1,0,0,Red,E
2732,24-Jun-17,16:58:39,1,0,0,Red,E
2733,24-Jun-17,16:58:40,1,0,0,Red,E
2734,24-Jun-17,16:58:40,1,0,0,Red,E
2735,24-Jun-17,16:58:40,1,0,0,Red,E
2736,24-Jun-17,16:58:40,1,0,0,Red,E
2737,24-Jun-17,16:58:41,1,0,0,Red,E
2738,24-Jun-17,16:58:41,1,0,0,Red,E
2739,24-Jun-17,16:58:41,1,0,0,Red,E
2740,24-Jun-17,16:58:41,1,0,0,Red,E
2741,24-Jun-17,16:58:41,1,0,0,Red,E
2742,24-Jun-17,16:58:41,1,0,0,Red,E
2743,24-Jun-17,16:58:41,1,0,0,Red,E
2744,24-Jun-17,16:58:42,1,0,0,Red,E
2745,24-Jun-17,16:58:42,1,0,0,Red,E
2746,24-Jun-17,16:58:42,1,0,0,Red,E
2747,24-Jun-17,16:58:42,1,0,0,Red,E
2748,24-Jun-17,16:58:43,1,0,0,Red,E
2749,24-Jun-17,16:58:43,1,0,0,Red,E
2750,24-Jun-17,16:58:43,1,0,0,Red,E
2751,24-Jun-17,16:58:43,1,0,0,Red,E
2752,24-Jun-17,16:58:43,1,0,0,Red,E
2753,24-Jun-17,16:58:44,1,0,0,Red,E
2754,24-Jun-17,16:58:44,1,0,0,Red,E
2755,24-Jun-17,16:58:44,1,0,0,Red,E
2756,24-Jun-17,16:58:44,1,0,0,Red,E
2757,24-Jun-17,16:58:45,1,0,0,Red,E
2758,24-Jun-17,16:58:45,1,0,0,Red,E
2759,24-Jun-17,16:58:45,1,0,0,Red,E
2760,24-Jun-17,16:58:45,1,0,0,Red,E
2761,24-Jun-17,16:58:45,1,0,0,Red,E
2762,24-Jun-17,16:58:45,1,0,0,Red,E
2763,24-Jun-17,16:58:45,1,0,0,Red,E
2764,24-Jun-17,16:58:46,1,0,0,Red,E
2765,24-Jun-17,16:58:46,1,0,0,Red,E
2766,24-Jun-17,16:58:46,1,0,0,Red,E
2767,24-Jun-17,16:58:46,1,0,0,Red,E
2768,24-Jun-17,16:58:47,1,0,0,Red,E
2769,24-Jun-17,16:58:47,1,0,0,Red,E
2770,24-Jun-17,16:58:47,1,0,0,Red,E
2771,24-Jun-17,16:58:47,1,0,0,Red,E
2772,24-Jun-17,16:58:47,1,0,0,Red,E
2773,24-Jun-17,16:58:48,1,0,0,Red,E
2774,24-Jun-17,16:58:48,1,0,0,Red,E
2775,24-Jun-17,16:58:48,1,0,0,Red,E
2776,24-Jun-17,16:58:48,1,0,0,Red,E
2777,24-Jun-17,16:58:49,1,0,0,Red,E
2778,24-Jun-17,16:58:49,1,0,0,Red,E
2779,24-Jun-17,16:58:49,1,0,0,Red,E
2780,24-Jun-17,16:58:49,1,0,0,Red,E
2781,24-Jun-17,16:58:49,1,0,0,Red,E
2782,24-Jun-17,16:58:49,1,0,0,Red,E
2783,24-Jun-17,16:58:49,1,0,0,Red,E
2784,24-Jun-17,16:58:50,1,0,0,Red,E
2785,24-Jun-17,16:58:50,1,0,0,Red,E
2786,24-Jun-17,16:58:50,1,0,0,Red,E
2787,24-Jun-17,16:58:50,1,0,0,Red,E
2788,24-Jun-17,16:58:50,1,0,0,Red,E
2789,24-Jun-17,16:58:51,1,0,0,Red,E
2790,24-Jun-17,16:58:51,1,0,0,Red,E
2791,24-Jun-17,16:58:51,1,0,0,Red,E
2792,24-Jun-17,16:58:51,1,0,0,Red,E
2793,24-Jun-17,16:58:52,1,0,0,Red,E
2794,24-Jun-17,16:58:52,1,0,0,Red,E
2795,24-Jun-17,16:58:52,1,0,0,Red,E
2796,24-Jun-17,16:58:52,1,0,0,Red,E
2797,24-Jun-17,16:58:53,1,0,0,Red,E
2798,24-Jun-17,16:58:53,1,0,0,Red,E
2799,24-Jun-17,16:58:53,1,0,0,Red,E
2800,24-Jun-17,16:58:53,1,0,0,Red,E
2801,24-Jun-17,16:58:53,1,0,0,Red,E
2802,24-Jun-17,16:58:53,1,0,0,Red,E
2803,24-Jun-17,16:58:53,1,0,0,Red,E
2804,24-Jun-17,16:58:54,1,0,0,Red,E
2805,24-Jun-17,16:58:54,1,0,0,Red,E
2806,24-Jun-17,16:58:54,1,0,0,Red,E
2807,24-Jun-17,16:58:54,1,0,0,Red,E
2808,24-Jun-17,16:58:55,1,0,0,Red,E
2809,24-Jun-17,16:58:55,1,0,0,Red,E
2810,24-Jun-17,16:58:55,1,0,0,Red,E
2811,24-Jun-17,16:58:55,1,0,0,Red,E
2812,24-Jun-17,16:58:55,1,0,0,Red,E
2813,24-Jun-17,16:58:56,1,0,0,Red,E
2814,24-Jun-17,16:58:56,1,0,0,Red,E
2815,24-Jun-17,16:58:56,1,0,0,Red,E
2816,24-Jun-17,16:58:56,1,0,0,Red,E
2817,24-Jun-17,16:58:56,1,0,0,Red,E
2818,24-Jun-17,16:58:57,1,0,0,Red,E
2819,24-Jun-17,16:58:57,1,0,0,Red,E
2820,24-Jun-17,16:58:57,1,0,0,Red,E
2821,24-Jun-17,16:58:57,1,0,0,Red,E
2822,24-Jun-17,16:58:58,1,0,0,Red,E
2823,24-Jun-17,16:58:58,1,0,0,Red,E
2824,24-Jun-17,16:58:58,1,0,0,Red,E
2825,24-Jun-17,16:58:58,1,0,0,Red,E
2826,24-Jun-17,16:58:58,1,0,0,Red,E
2827,24-Jun-17,16:58:58,1,0,0,Red,E
2828,24-Jun-17,16:58:58,1,0,0,Red,E
2829,24-Jun-17,16:58:59,1,0,0,Red,E
2830,24-Jun-17,16:58:59,1,0,0,Red,E
2831,24-Jun-17,16:58:59,1,0,0,Red,E
2832,24-Jun-17,16:58:59,1,0,0,Red,E
2833,24-Jun-17,16:59:00,1,0,0,Red,E
2834,24-Jun-17,16:59:00,1,0,0,Red,E
2835,24-Jun-17,16:59:00,1,0,0,Red,E
2836,24-Jun-17,16:59:00,1,0,0,Red,E
2837,24-Jun-17,16:59:01,1,0,0,Red,E
2838,24-Jun-17,16:59:01,1,0,0,Red,E
2839,24-Jun-17,16:59:01,1,0,0,Red,E
2840,24-Jun-17,16:59:01,1,0,0,Red,E
2841,24-Jun-17,16:59:01,1,0,0,Red,E
2842,24-Jun-17,16:59:02,1,0,0,Red,E
2843,24-Jun-17,16:59:02,1,0,0,Red,E
2844,24-Jun-17,16:59:02,1,0,0,Red,E
2845,24-Jun-17,16:59:02,1,0,0,Red,E
2846,24-Jun-17,16:59:02,1,0,0,Red,E
2847,24-Jun-17,16:59:02,1,0,0,Red,E
2848,24-Jun-17,16:59:03,1,0,0,Red,E
2849,24-Jun-17,16:59:03,1,0,0,Red,E
2850,24-Jun-17,16:59:03,1,0,0,Red,E
2851,24-Jun-17,16:59:03,1,0,0,Red,E
2852,24-Jun-17,16:59:03,1,0,0,Red,E
2853,24-Jun-17,16:59:04,1,0,0,Red,E
2854,24-Jun-17,16:59:04,1,0,0,Red,E
2855,24-Jun-17,16:59:04,1,0,0,Red,E
2856,24-Jun-17,16:59:04,1,0,0,Red,E
2857,24-Jun-17,16:59:05,1,0,0,Red,E
2858,24-Jun-17,16:59:05,1,0,0,Red,E
2859,24-Jun-17,16:59:05,1,0,0,Red,E
2860,24-Jun-17,16:59:05,1,0,0,Red,E
2861,24-Jun-17,16:59:05,1,0,0,Red,E
2862,24-Jun-17,16:59:06,1,0,0,Red,E
2863,24-Jun-17,16:59:06,1,0,0,Red,E
2864,24-Jun-17,16:59:06,1,0,0,Red,E
2865,24-Jun-17,16:59:06,1,0,0,Red,E
2866,24-Jun-17,16:59:06,1,0,0,Red,E
2867,24-Jun-17,16:59:06,1,0,0,Red,E
2868,24-Jun-17,16:59:06,1,0,0,Red,E
2869,24-Jun-17,16:59:07,1,0,0,Red,E
2870,24-Jun-17,16:59:07,1,0,0,Red,E
2871,24-Jun-17,16:59:07,1,0,0,Red,E
2872,24-Jun-17,16:59:07,1,0,0,Red,E
2873,24-Jun-17,16:59:08,1,0,0,Red,E
2874,24-Jun-17,16:59:08,1,0,0,Red,E
2875,24-Jun-17,16:59:08,1,0,0,Red,E
2876,24-Jun-17,16:59:08,1,0,0,Red,E
2877,24-Jun-17,16:59:08,1,0,0,Red,E
2878,24-Jun-17,16:59:09,1,0,0,Red,E
2879,24-Jun-17,16:59:09,1,0,0,Red,E
2880,24-Jun-17,16:59:09,1,0,0,Red,E
2881,24-Jun-17,16:59:09,1,0,0,Red,E
2882,24-Jun-17,16:59:10,1,0,0,Red,E
2883,24-Jun-17,16:59:10,1,0,0,Red,E
2884,24-Jun-17,16:59:10,1,0,0,Red,E
2885,24-Jun-17,16:59:10,1,0,0,Red,E
2886,24-Jun-17,16:59:10,1,0,0,Red,E
2887,24-Jun-17,16:59:10,1,0,0,Red,E
2888,24-Jun-17,16:59:10,1,0,0,Red,E
2889,24-Jun-17,16:59:11,1,0,0,Red,E
2890,24-Jun-17,16:59:11,1,0,0,Red,E
2891,24-Jun-17,16:59:11,1,0,0,Red,E
2892,24-Jun-17,16:59:11,1,0,0,Red,E
