,Date,Time,Aspect 0 of Phase D  State,Aspect 1 of Phase D  State,Aspect 2 of Phase D  State,Result,Phase
4052,24-Jun-17,17:18:00,0,0,1,Green,D
4053,24-Jun-17,17:18:00,0,0,1,Green,D
4054,24-Jun-17,17:18:00,0,0,1,Green,D
4055,24-Jun-17,17:18:00,0,0,1,Green,D
4056,24-Jun-17,17:18:00,0,0,1,Green,D
4057,24-Jun-17,17:18:00,0,0,1,Green,D
4058,24-Jun-17,17:18:00,0,0,1,Green,D
4059,24-Jun-17,17:18:00,0,0,1,Green,D
4060,24-Jun-17,17:18:00,0,0,1,Green,D
4061,24-Jun-17,17:18:00,0,0,1,Green,D
4062,24-Jun-17,17:18:00,0,0,1,Green,D
4063,24-Jun-17,17:18:00,0,0,1,Green,D
4064,24-Jun-17,17:18:00,0,0,1,Green,D
4065,24-Jun-17,17:18:00,0,0,1,Green,D
4066,24-Jun-17,17:18:00,0,0,1,Green,D
4067,24-Jun-17,17:18:00,0,0,1,Green,D
4068,24-Jun-17,17:18:00,0,0,1,Green,D
4069,24-Jun-17,17:18:00,0,0,1,Green,D
4070,24-Jun-17,17:18:00,0,0,1,Green,D
4071,24-Jun-17,17:18:00,0,0,1,Green,D
4072,24-Jun-17,17:18:00,0,0,1,Green,D
4073,24-Jun-17,17:18:00,0,0,1,Green,D
4074,24-Jun-17,17:18:00,0,0,1,Green,D
4075,24-Jun-17,17:18:00,0,0,1,Green,D
4076,24-Jun-17,17:18:00,0,0,1,Green,D
4077,24-Jun-17,17:18:00,0,0,1,Green,D
4078,24-Jun-17,17:18:00,0,0,1,Green,D
4079,24-Jun-17,17:18:00,0,0,1,Green,D
4080,24-Jun-17,17:18:00,0,0,1,Green,D
4081,24-Jun-17,17:18:00,0,0,1,Green,D
4342,24-Jun-17,17:18:01,0,0,1,Green,D
4343,24-Jun-17,17:18:01,0,0,1,Green,D
4344,24-Jun-17,17:18:01,0,0,1,Green,D
4345,24-Jun-17,17:18:01,0,0,1,Green,D
4346,24-Jun-17,17:18:01,0,0,1,Green,D
4347,24-Jun-17,17:18:01,0,0,1,Green,D
4348,24-Jun-17,17:18:01,0,0,1,Green,D
4349,24-Jun-17,17:18:01,0,0,1,Green,D
4350,24-Jun-17,17:18:01,0,0,1,Green,D
4351,24-Jun-17,17:18:01,0,0,1,Green,D
4352,24-Jun-17,17:18:01,0,0,1,Green,D
4353,24-Jun-17,17:18:01,0,0,1,Green,D
4354,24-Jun-17,17:18:01,0,0,1,Green,D
4355,24-Jun-17,17:18:01,0,0,1,Green,D
4356,24-Jun-17,17:18:01,0,0,1,Green,D
4357,24-Jun-17,17:18:01,0,0,1,Green,D
4358,24-Jun-17,17:18:01,0,0,1,Green,D
4359,24-Jun-17,17:18:01,0,0,1,Green,D
4360,24-Jun-17,17:18:01,0,0,1,Green,D
4361,24-Jun-17,17:18:01,0,0,1,Green,D
4362,24-Jun-17,17:18:01,0,0,1,Green,D
4363,24-Jun-17,17:18:01,0,0,1,Green,D
4364,24-Jun-17,17:18:01,0,0,1,Green,D
4365,24-Jun-17,17:18:01,0,0,1,Green,D
4366,24-Jun-17,17:18:01,0,0,1,Green,D
4367,24-Jun-17,17:18:01,0,0,1,Green,D
4368,24-Jun-17,17:18:01,0,0,1,Green,D
4369,24-Jun-17,17:18:01,0,0,1,Green,D
4370,24-Jun-17,17:18:01,0,0,1,Green,D
4371,24-Jun-17,17:18:01,0,0,1,Green,D
4372,24-Jun-17,17:18:01,0,0,1,Green,D
4373,24-Jun-17,17:18:01,0,0,1,Green,D
4374,24-Jun-17,17:18:01,0,0,1,Green,D
4375,24-Jun-17,17:18:01,0,0,1,Green,D
4376,24-Jun-17,17:18:01,0,0,1,Green,D
4377,24-Jun-17,17:18:01,0,0,1,Green,D
4378,24-Jun-17,17:18:01,0,0,1,Green,D
4379,24-Jun-17,17:18:01,0,0,1,Green,D
4380,24-Jun-17,17:18:01,0,0,1,Green,D
4381,24-Jun-17,17:18:01,0,0,1,Green,D
4642,24-Jun-17,17:18:01,0,0,1,Green,D
4643,24-Jun-17,17:18:01,0,0,1,Green,D
4644,24-Jun-17,17:18:01,0,0,1,Green,D
4645,24-Jun-17,17:18:01,0,0,1,Green,D
4646,24-Jun-17,17:18:01,0,0,1,Green,D
4647,24-Jun-17,17:18:01,0,0,1,Green,D
4648,24-Jun-17,17:18:01,0,0,1,Green,D
4649,24-Jun-17,17:18:01,0,0,1,Green,D
4650,24-Jun-17,17:18:01,0,0,1,Green,D
4651,24-Jun-17,17:18:01,0,0,1,Green,D
4652,24-Jun-17,17:18:01,0,0,1,Green,D
4653,24-Jun-17,17:18:01,0,0,1,Green,D
4654,24-Jun-17,17:18:01,0,0,1,Green,D
4655,24-Jun-17,17:18:01,0,0,1,Green,D
4656,24-Jun-17,17:18:01,0,0,1,Green,D
4657,24-Jun-17,17:18:01,0,0,1,Green,D
4658,24-Jun-17,17:18:01,0,0,1,Green,D
4659,24-Jun-17,17:18:01,0,0,1,Green,D
4660,24-Jun-17,17:18:01,0,0,1,Green,D
4661,24-Jun-17,17:18:01,0,0,1,Green,D
4662,24-Jun-17,17:18:01,0,0,1,Green,D
4663,24-Jun-17,17:18:01,0,0,1,Green,D
4664,24-Jun-17,17:18:01,0,0,1,Green,D
4665,24-Jun-17,17:18:01,0,0,1,Green,D
4666,24-Jun-17,17:18:01,0,0,1,Green,D
4667,24-Jun-17,17:18:01,0,0,1,Green,D
4668,24-Jun-17,17:18:01,0,0,1,Green,D
4669,24-Jun-17,17:18:01,0,0,1,Green,D
4670,24-Jun-17,17:18:01,0,0,1,Green,D
4671,24-Jun-17,17:18:01,0,0,1,Green,D
4672,24-Jun-17,17:18:01,0,0,1,Green,D
4673,24-Jun-17,17:18:01,0,0,1,Green,D
4674,24-Jun-17,17:18:01,0,0,1,Green,D
4675,24-Jun-17,17:18:01,0,0,1,Green,D
4676,24-Jun-17,17:18:01,0,0,1,Green,D
4677,24-Jun-17,17:18:01,0,0,1,Green,D
4678,24-Jun-17,17:18:01,0,0,1,Green,D
4679,24-Jun-17,17:18:01,0,0,1,Green,D
4680,24-Jun-17,17:18:01,0,0,1,Green,D
4681,24-Jun-17,17:18:01,0,0,1,Green,D
4942,24-Jun-17,17:18:02,0,0,1,Green,D
4943,24-Jun-17,17:18:02,0,0,1,Green,D
4944,24-Jun-17,17:18:02,0,0,1,Green,D
4945,24-Jun-17,17:18:02,0,0,1,Green,D
4946,24-Jun-17,17:18:02,0,0,1,Green,D
4947,24-Jun-17,17:18:02,0,0,1,Green,D
4948,24-Jun-17,17:18:02,0,0,1,Green,D
4949,24-Jun-17,17:18:02,0,0,1,Green,D
4950,24-Jun-17,17:18:02,0,0,1,Green,D
4951,24-Jun-17,17:18:02,0,0,1,Green,D
4952,24-Jun-17,17:18:02,0,0,1,Green,D
4953,24-Jun-17,17:18:02,0,0,1,Green,D
4954,24-Jun-17,17:18:02,0,0,1,Green,D
4955,24-Jun-17,17:18:02,0,0,1,Green,D
4956,24-Jun-17,17:18:02,0,0,1,Green,D
4957,24-Jun-17,17:18:02,0,0,1,Green,D
4958,24-Jun-17,17:18:02,0,0,1,Green,D
4959,24-Jun-17,17:18:02,0,0,1,Green,D
4960,24-Jun-17,17:18:02,0,0,1,Green,D
4961,24-Jun-17,17:18:02,0,0,1,Green,D
4962,24-Jun-17,17:18:02,0,0,1,Green,D
4963,24-Jun-17,17:18:02,0,0,1,Green,D
4964,24-Jun-17,17:18:02,0,0,1,Green,D
4965,24-Jun-17,17:18:02,0,0,1,Green,D
4966,24-Jun-17,17:18:02,0,0,1,Green,D
4967,24-Jun-17,17:18:02,0,0,1,Green,D
4968,24-Jun-17,17:18:02,0,0,1,Green,D
4969,24-Jun-17,17:18:02,0,0,1,Green,D
4970,24-Jun-17,17:18:02,0,0,1,Green,D
4971,24-Jun-17,17:18:02,0,0,1,Green,D
4972,24-Jun-17,17:18:02,0,0,1,Green,D
4973,24-Jun-17,17:18:02,0,0,1,Green,D
4974,24-Jun-17,17:18:02,0,0,1,Green,D
4975,24-Jun-17,17:18:02,0,0,1,Green,D
4976,24-Jun-17,17:18:02,0,0,1,Green,D
4977,24-Jun-17,17:18:02,0,0,1,Green,D
4978,24-Jun-17,17:18:02,0,0,1,Green,D
4979,24-Jun-17,17:18:02,0,0,1,Green,D
4980,24-Jun-17,17:18:02,0,0,1,Green,D
4981,24-Jun-17,17:18:02,0,0,1,Green,D
5242,24-Jun-17,17:18:02,0,0,1,Green,D
5243,24-Jun-17,17:18:02,0,0,1,Green,D
5244,24-Jun-17,17:18:02,0,0,1,Green,D
5245,24-Jun-17,17:18:02,0,0,1,Green,D
5246,24-Jun-17,17:18:02,0,0,1,Green,D
5247,24-Jun-17,17:18:02,0,0,1,Green,D
5248,24-Jun-17,17:18:02,0,0,1,Green,D
5249,24-Jun-17,17:18:02,0,0,1,Green,D
5250,24-Jun-17,17:18:02,0,0,1,Green,D
5251,24-Jun-17,17:18:02,0,0,1,Green,D
5252,24-Jun-17,17:18:02,0,0,1,Green,D
5253,24-Jun-17,17:18:02,0,0,1,Green,D
5254,24-Jun-17,17:18:02,0,0,1,Green,D
5255,24-Jun-17,17:18:02,0,0,1,Green,D
5256,24-Jun-17,17:18:02,0,0,1,Green,D
5257,24-Jun-17,17:18:02,0,0,1,Green,D
5258,24-Jun-17,17:18:02,0,0,1,Green,D
5259,24-Jun-17,17:18:02,0,0,1,Green,D
5260,24-Jun-17,17:18:02,0,0,1,Green,D
5261,24-Jun-17,17:18:02,0,0,1,Green,D
5262,24-Jun-17,17:18:02,0,0,1,Green,D
5263,24-Jun-17,17:18:02,0,0,1,Green,D
5264,24-Jun-17,17:18:02,0,0,1,Green,D
5265,24-Jun-17,17:18:02,0,0,1,Green,D
5266,24-Jun-17,17:18:02,0,0,1,Green,D
5267,24-Jun-17,17:18:02,0,0,1,Green,D
5268,24-Jun-17,17:18:02,0,0,1,Green,D
5269,24-Jun-17,17:18:02,0,0,1,Green,D
5270,24-Jun-17,17:18:02,0,0,1,Green,D
5271,24-Jun-17,17:18:02,0,0,1,Green,D
5272,24-Jun-17,17:18:02,0,0,1,Green,D
5273,24-Jun-17,17:18:02,0,0,1,Green,D
5274,24-Jun-17,17:18:02,0,0,1,Green,D
5275,24-Jun-17,17:18:02,0,0,1,Green,D
5276,24-Jun-17,17:18:02,0,0,1,Green,D
5277,24-Jun-17,17:18:02,0,0,1,Green,D
5278,24-Jun-17,17:18:02,0,0,1,Green,D
5279,24-Jun-17,17:18:02,0,0,1,Green,D
5280,24-Jun-17,17:18:02,0,0,1,Green,D
5281,24-Jun-17,17:18:02,0,0,1,Green,D
5542,24-Jun-17,17:18:02,0,0,1,Green,D
5543,24-Jun-17,17:18:02,0,0,1,Green,D
5544,24-Jun-17,17:18:02,0,0,1,Green,D
5545,24-Jun-17,17:18:02,0,0,1,Green,D
5546,24-Jun-17,17:18:02,0,0,1,Green,D
5547,24-Jun-17,17:18:02,0,0,1,Green,D
5548,24-Jun-17,17:18:02,0,0,1,Green,D
5549,24-Jun-17,17:18:02,0,0,1,Green,D
5550,24-Jun-17,17:18:02,0,0,1,Green,D
5551,24-Jun-17,17:18:02,0,0,1,Green,D
5552,24-Jun-17,17:18:02,0,0,1,Green,D
5553,24-Jun-17,17:18:02,0,0,1,Green,D
5554,24-Jun-17,17:18:02,0,0,1,Green,D
5555,24-Jun-17,17:18:02,0,0,1,Green,D
5556,24-Jun-17,17:18:02,0,0,1,Green,D
5557,24-Jun-17,17:18:02,0,0,1,Green,D
5558,24-Jun-17,17:18:02,0,0,1,Green,D
5559,24-Jun-17,17:18:02,0,0,1,Green,D
5560,24-Jun-17,17:18:02,0,0,1,Green,D
5561,24-Jun-17,17:18:02,0,0,1,Green,D
5562,24-Jun-17,17:18:02,0,0,1,Green,D
5563,24-Jun-17,17:18:02,0,0,1,Green,D
5564,24-Jun-17,17:18:02,0,0,1,Green,D
5565,24-Jun-17,17:18:02,0,0,1,Green,D
5566,24-Jun-17,17:18:02,0,0,1,Green,D
5567,24-Jun-17,17:18:02,0,0,1,Green,D
5568,24-Jun-17,17:18:02,0,0,1,Green,D
5569,24-Jun-17,17:18:02,0,0,1,Green,D
5570,24-Jun-17,17:18:02,0,0,1,Green,D
5571,24-Jun-17,17:18:02,0,0,1,Green,D
5572,24-Jun-17,17:18:02,0,0,1,Green,D
5573,24-Jun-17,17:18:02,0,0,1,Green,D
5574,24-Jun-17,17:18:02,0,0,1,Green,D
5575,24-Jun-17,17:18:02,0,0,1,Green,D
5576,24-Jun-17,17:18:02,0,0,1,Green,D
5577,24-Jun-17,17:18:02,0,0,1,Green,D
5578,24-Jun-17,17:18:02,0,0,1,Green,D
5579,24-Jun-17,17:18:02,0,0,1,Green,D
5580,24-Jun-17,17:18:02,0,0,1,Green,D
5581,24-Jun-17,17:18:02,0,0,1,Green,D
5842,24-Jun-17,17:18:02,0,0,1,Green,D
5843,24-Jun-17,17:18:02,0,0,1,Green,D
5844,24-Jun-17,17:18:02,0,0,1,Green,D
5845,24-Jun-17,17:18:02,0,0,1,Green,D
5846,24-Jun-17,17:18:02,0,0,1,Green,D
5847,24-Jun-17,17:18:02,0,0,1,Green,D
5848,24-Jun-17,17:18:02,0,0,1,Green,D
5849,24-Jun-17,17:18:02,0,0,1,Green,D
5850,24-Jun-17,17:18:02,0,0,1,Green,D
5851,24-Jun-17,17:18:02,0,0,1,Green,D
5852,24-Jun-17,17:18:02,0,0,1,Green,D
5853,24-Jun-17,17:18:02,0,0,1,Green,D
5854,24-Jun-17,17:18:02,0,0,1,Green,D
5855,24-Jun-17,17:18:02,0,0,1,Green,D
5856,24-Jun-17,17:18:02,0,0,1,Green,D
5857,24-Jun-17,17:18:02,0,0,1,Green,D
5858,24-Jun-17,17:18:02,0,0,1,Green,D
5859,24-Jun-17,17:18:02,0,0,1,Green,D
5860,24-Jun-17,17:18:02,0,0,1,Green,D
5861,24-Jun-17,17:18:02,0,0,1,Green,D
5862,24-Jun-17,17:18:02,0,0,1,Green,D
5863,24-Jun-17,17:18:02,0,0,1,Green,D
5864,24-Jun-17,17:18:02,0,0,1,Green,D
5865,24-Jun-17,17:18:02,0,0,1,Green,D
5866,24-Jun-17,17:18:02,0,0,1,Green,D
5867,24-Jun-17,17:18:02,0,0,1,Green,D
5868,24-Jun-17,17:18:02,0,0,1,Green,D
5869,24-Jun-17,17:18:02,0,0,1,Green,D
5870,24-Jun-17,17:18:02,0,0,1,Green,D
5871,24-Jun-17,17:18:02,0,0,1,Green,D
5872,24-Jun-17,17:18:02,0,0,1,Green,D
5873,24-Jun-17,17:18:02,0,0,1,Green,D
5874,24-Jun-17,17:18:02,0,0,1,Green,D
5875,24-Jun-17,17:18:02,0,0,1,Green,D
5876,24-Jun-17,17:18:02,0,0,1,Green,D
5877,24-Jun-17,17:18:02,0,0,1,Green,D
5878,24-Jun-17,17:18:02,0,0,1,Green,D
5879,24-Jun-17,17:18:02,0,0,1,Green,D
5880,24-Jun-17,17:18:02,0,0,1,Green,D
5881,24-Jun-17,17:18:02,0,0,1,Green,D
6142,24-Jun-17,17:18:03,0,0,1,Green,D
6143,24-Jun-17,17:18:03,0,0,1,Green,D
6144,24-Jun-17,17:18:03,0,0,1,Green,D
6145,24-Jun-17,17:18:03,0,0,1,Green,D
6146,24-Jun-17,17:18:03,0,0,1,Green,D
6147,24-Jun-17,17:18:03,0,0,1,Green,D
6148,24-Jun-17,17:18:03,0,0,1,Green,D
6149,24-Jun-17,17:18:03,0,0,1,Green,D
6150,24-Jun-17,17:18:03,0,0,1,Green,D
6151,24-Jun-17,17:18:03,0,0,1,Green,D
6152,24-Jun-17,17:18:03,0,0,1,Green,D
6153,24-Jun-17,17:18:03,0,0,1,Green,D
6154,24-Jun-17,17:18:03,0,0,1,Green,D
6155,24-Jun-17,17:18:03,0,0,1,Green,D
6156,24-Jun-17,17:18:03,0,0,1,Green,D
6157,24-Jun-17,17:18:03,0,0,1,Green,D
6158,24-Jun-17,17:18:03,0,0,1,Green,D
6159,24-Jun-17,17:18:03,0,0,1,Green,D
6160,24-Jun-17,17:18:03,0,0,1,Green,D
6161,24-Jun-17,17:18:03,0,0,1,Green,D
6162,24-Jun-17,17:18:03,0,0,1,Green,D
6163,24-Jun-17,17:18:03,0,0,1,Green,D
6164,24-Jun-17,17:18:03,0,0,1,Green,D
6165,24-Jun-17,17:18:03,0,0,1,Green,D
6166,24-Jun-17,17:18:03,0,0,1,Green,D
6167,24-Jun-17,17:18:03,0,0,1,Green,D
6168,24-Jun-17,17:18:03,0,0,1,Green,D
6169,24-Jun-17,17:18:03,0,0,1,Green,D
6170,24-Jun-17,17:18:03,0,0,1,Green,D
6171,24-Jun-17,17:18:03,0,0,1,Green,D
6172,24-Jun-17,17:18:03,0,0,1,Green,D
6173,24-Jun-17,17:18:03,0,0,1,Green,D
6174,24-Jun-17,17:18:03,0,0,1,Green,D
6175,24-Jun-17,17:18:03,0,0,1,Green,D
6176,24-Jun-17,17:18:03,0,0,1,Green,D
6177,24-Jun-17,17:18:03,0,0,1,Green,D
6178,24-Jun-17,17:18:03,0,0,1,Green,D
6179,24-Jun-17,17:18:03,0,0,1,Green,D
6180,24-Jun-17,17:18:03,0,0,1,Green,D
6181,24-Jun-17,17:18:03,0,0,1,Green,D
6442,24-Jun-17,17:18:03,0,0,1,Green,D
6443,24-Jun-17,17:18:03,0,0,1,Green,D
6444,24-Jun-17,17:18:03,0,0,1,Green,D
6445,24-Jun-17,17:18:03,0,0,1,Green,D
6446,24-Jun-17,17:18:03,0,0,1,Green,D
6447,24-Jun-17,17:18:03,0,0,1,Green,D
6448,24-Jun-17,17:18:03,0,0,1,Green,D
6449,24-Jun-17,17:18:03,0,0,1,Green,D
6450,24-Jun-17,17:18:03,0,0,1,Green,D
6451,24-Jun-17,17:18:03,0,0,1,Green,D
6452,24-Jun-17,17:18:03,0,0,1,Green,D
6453,24-Jun-17,17:18:03,0,0,1,Green,D
6454,24-Jun-17,17:18:03,0,0,1,Green,D
6455,24-Jun-17,17:18:03,0,0,1,Green,D
6456,24-Jun-17,17:18:03,0,0,1,Green,D
6457,24-Jun-17,17:18:03,0,0,1,Green,D
6458,24-Jun-17,17:18:03,0,0,1,Green,D
6459,24-Jun-17,17:18:03,0,0,1,Green,D
6460,24-Jun-17,17:18:03,0,0,1,Green,D
6461,24-Jun-17,17:18:03,0,0,1,Green,D
6462,24-Jun-17,17:18:03,0,0,1,Green,D
6463,24-Jun-17,17:18:03,0,0,1,Green,D
6464,24-Jun-17,17:18:03,0,0,1,Green,D
6465,24-Jun-17,17:18:03,0,0,1,Green,D
6466,24-Jun-17,17:18:03,0,0,1,Green,D
6467,24-Jun-17,17:18:03,0,0,1,Green,D
6468,24-Jun-17,17:18:03,0,0,1,Green,D
6469,24-Jun-17,17:18:03,0,0,1,Green,D
6470,24-Jun-17,17:18:03,0,0,1,Green,D
6471,24-Jun-17,17:18:03,0,0,1,Green,D
6472,24-Jun-17,17:18:03,0,0,1,Green,D
6473,24-Jun-17,17:18:03,0,0,1,Green,D
6474,24-Jun-17,17:18:03,0,0,1,Green,D
6475,24-Jun-17,17:18:03,0,0,1,Green,D
6476,24-Jun-17,17:18:03,0,0,1,Green,D
6477,24-Jun-17,17:18:03,0,0,1,Green,D
6478,24-Jun-17,17:18:03,0,0,1,Green,D
6479,24-Jun-17,17:18:03,0,0,1,Green,D
6480,24-Jun-17,17:18:03,0,0,1,Green,D
6481,24-Jun-17,17:18:03,0,0,1,Green,D
6742,24-Jun-17,17:18:03,0,0,1,Green,D
6743,24-Jun-17,17:18:03,0,0,1,Green,D
6744,24-Jun-17,17:18:03,0,0,1,Green,D
6745,24-Jun-17,17:18:03,0,0,1,Green,D
6746,24-Jun-17,17:18:03,0,0,1,Green,D
6747,24-Jun-17,17:18:03,0,0,1,Green,D
6748,24-Jun-17,17:18:03,0,0,1,Green,D
6749,24-Jun-17,17:18:03,0,0,1,Green,D
6750,24-Jun-17,17:18:03,0,0,1,Green,D
6751,24-Jun-17,17:18:03,0,0,1,Green,D
6752,24-Jun-17,17:18:03,0,0,1,Green,D
6753,24-Jun-17,17:18:03,0,0,1,Green,D
6754,24-Jun-17,17:18:03,0,0,1,Green,D
6755,24-Jun-17,17:18:03,0,0,1,Green,D
6756,24-Jun-17,17:18:03,0,0,1,Green,D
6757,24-Jun-17,17:18:03,0,0,1,Green,D
6758,24-Jun-17,17:18:03,0,0,1,Green,D
6759,24-Jun-17,17:18:03,0,0,1,Green,D
6760,24-Jun-17,17:18:03,0,0,1,Green,D
6761,24-Jun-17,17:18:03,0,0,1,Green,D
6762,24-Jun-17,17:18:03,0,0,1,Green,D
6763,24-Jun-17,17:18:03,0,0,1,Green,D
6764,24-Jun-17,17:18:03,0,0,1,Green,D
6765,24-Jun-17,17:18:03,0,0,1,Green,D
6766,24-Jun-17,17:18:03,0,0,1,Green,D
6767,24-Jun-17,17:18:03,0,0,1,Green,D
6768,24-Jun-17,17:18:03,0,0,1,Green,D
6769,24-Jun-17,17:18:03,0,0,1,Green,D
6770,24-Jun-17,17:18:03,0,0,1,Green,D
6771,24-Jun-17,17:18:03,0,0,1,Green,D
6772,24-Jun-17,17:18:03,0,0,1,Green,D
6773,24-Jun-17,17:18:03,0,0,1,Green,D
6774,24-Jun-17,17:18:03,0,0,1,Green,D
6775,24-Jun-17,17:18:03,0,0,1,Green,D
6776,24-Jun-17,17:18:03,0,0,1,Green,D
6777,24-Jun-17,17:18:03,0,0,1,Green,D
6778,24-Jun-17,17:18:03,0,0,1,Green,D
6779,24-Jun-17,17:18:03,0,0,1,Green,D
6780,24-Jun-17,17:18:03,0,0,1,Green,D
6781,24-Jun-17,17:18:03,0,0,1,Green,D
7042,24-Jun-17,17:18:03,0,0,1,Green,D
7043,24-Jun-17,17:18:03,0,0,1,Green,D
7044,24-Jun-17,17:18:03,0,0,1,Green,D
7045,24-Jun-17,17:18:03,0,0,1,Green,D
7046,24-Jun-17,17:18:03,0,0,1,Green,D
7047,24-Jun-17,17:18:03,0,0,1,Green,D
7048,24-Jun-17,17:18:03,0,0,1,Green,D
7049,24-Jun-17,17:18:03,0,0,1,Green,D
7050,24-Jun-17,17:18:03,0,0,1,Green,D
7051,24-Jun-17,17:18:03,0,0,1,Green,D
7052,24-Jun-17,17:18:03,0,0,1,Green,D
7053,24-Jun-17,17:18:03,0,0,1,Green,D
7054,24-Jun-17,17:18:03,0,0,1,Green,D
7055,24-Jun-17,17:18:03,0,0,1,Green,D
7056,24-Jun-17,17:18:03,0,0,1,Green,D
7057,24-Jun-17,17:18:03,0,0,1,Green,D
7058,24-Jun-17,17:18:03,0,0,1,Green,D
7059,24-Jun-17,17:18:03,0,0,1,Green,D
7060,24-Jun-17,17:18:03,0,0,1,Green,D
7061,24-Jun-17,17:18:03,0,0,1,Green,D
7062,24-Jun-17,17:18:03,0,0,1,Green,D
7063,24-Jun-17,17:18:03,0,0,1,Green,D
7064,24-Jun-17,17:18:03,0,0,1,Green,D
7065,24-Jun-17,17:18:03,0,0,1,Green,D
7066,24-Jun-17,17:18:03,0,0,1,Green,D
7067,24-Jun-17,17:18:03,0,0,1,Green,D
7068,24-Jun-17,17:18:03,0,0,1,Green,D
7069,24-Jun-17,17:18:03,0,0,1,Green,D
7070,24-Jun-17,17:18:03,0,0,1,Green,D
7071,24-Jun-17,17:18:03,0,0,1,Green,D
7072,24-Jun-17,17:18:03,0,0,1,Green,D
7073,24-Jun-17,17:18:03,0,0,1,Green,D
7074,24-Jun-17,17:18:03,0,0,1,Green,D
7075,24-Jun-17,17:18:03,0,0,1,Green,D
7076,24-Jun-17,17:18:03,0,0,1,Green,D
7077,24-Jun-17,17:18:03,0,0,1,Green,D
7078,24-Jun-17,17:18:03,0,0,1,Green,D
7079,24-Jun-17,17:18:03,0,0,1,Green,D
7080,24-Jun-17,17:18:03,0,0,1,Green,D
7081,24-Jun-17,17:18:03,0,0,1,Green,D
7342,24-Jun-17,17:18:03,0,0,1,Green,D
7343,24-Jun-17,17:18:03,0,0,1,Green,D
7344,24-Jun-17,17:18:03,0,0,1,Green,D
7345,24-Jun-17,17:18:03,0,0,1,Green,D
7346,24-Jun-17,17:18:03,0,0,1,Green,D
7347,24-Jun-17,17:18:03,0,0,1,Green,D
7348,24-Jun-17,17:18:03,0,0,1,Green,D
7349,24-Jun-17,17:18:03,0,0,1,Green,D
7350,24-Jun-17,17:18:03,0,0,1,Green,D
7351,24-Jun-17,17:18:03,0,0,1,Green,D
7352,24-Jun-17,17:18:03,0,0,1,Green,D
7353,24-Jun-17,17:18:03,0,0,1,Green,D
7354,24-Jun-17,17:18:03,0,0,1,Green,D
7355,24-Jun-17,17:18:03,0,0,1,Green,D
7356,24-Jun-17,17:18:03,0,0,1,Green,D
7357,24-Jun-17,17:18:03,0,0,1,Green,D
7358,24-Jun-17,17:18:03,0,0,1,Green,D
7359,24-Jun-17,17:18:03,0,0,1,Green,D
7360,24-Jun-17,17:18:03,0,0,1,Green,D
7361,24-Jun-17,17:18:03,0,0,1,Green,D
7362,24-Jun-17,17:18:03,0,0,1,Green,D
7363,24-Jun-17,17:18:03,0,0,1,Green,D
7364,24-Jun-17,17:18:03,0,0,1,Green,D
7365,24-Jun-17,17:18:03,0,0,1,Green,D
7366,24-Jun-17,17:18:03,0,0,1,Green,D
7367,24-Jun-17,17:18:03,0,0,1,Green,D
7368,24-Jun-17,17:18:03,0,0,1,Green,D
7369,24-Jun-17,17:18:03,0,0,1,Green,D
7370,24-Jun-17,17:18:03,0,0,1,Green,D
7371,24-Jun-17,17:18:03,0,0,1,Green,D
7372,24-Jun-17,17:18:03,0,0,1,Green,D
7373,24-Jun-17,17:18:03,0,0,1,Green,D
7374,24-Jun-17,17:18:03,0,0,1,Green,D
7375,24-Jun-17,17:18:03,0,0,1,Green,D
7376,24-Jun-17,17:18:03,0,0,1,Green,D
7377,24-Jun-17,17:18:03,0,0,1,Green,D
7378,24-Jun-17,17:18:03,0,0,1,Green,D
7379,24-Jun-17,17:18:03,0,0,1,Green,D
7380,24-Jun-17,17:18:03,0,0,1,Green,D
7381,24-Jun-17,17:18:03,0,0,1,Green,D
7642,24-Jun-17,17:18:03,0,0,1,Green,D
7643,24-Jun-17,17:18:03,0,0,1,Green,D
7644,24-Jun-17,17:18:03,0,0,1,Green,D
7645,24-Jun-17,17:18:03,0,0,1,Green,D
7646,24-Jun-17,17:18:03,0,0,1,Green,D
7647,24-Jun-17,17:18:03,0,0,1,Green,D
7648,24-Jun-17,17:18:03,0,0,1,Green,D
7649,24-Jun-17,17:18:03,0,0,1,Green,D
7650,24-Jun-17,17:18:03,0,0,1,Green,D
7651,24-Jun-17,17:18:03,0,0,1,Green,D
7652,24-Jun-17,17:18:03,0,0,1,Green,D
7653,24-Jun-17,17:18:03,0,0,1,Green,D
7654,24-Jun-17,17:18:03,0,0,1,Green,D
7655,24-Jun-17,17:18:03,0,0,1,Green,D
7656,24-Jun-17,17:18:03,0,0,1,Green,D
7657,24-Jun-17,17:18:03,0,0,1,Green,D
7658,24-Jun-17,17:18:03,0,0,1,Green,D
7659,24-Jun-17,17:18:03,0,0,1,Green,D
7660,24-Jun-17,17:18:03,0,0,1,Green,D
7661,24-Jun-17,17:18:03,0,0,1,Green,D
7662,24-Jun-17,17:18:03,0,0,1,Green,D
7663,24-Jun-17,17:18:03,0,0,1,Green,D
7664,24-Jun-17,17:18:03,0,0,1,Green,D
7665,24-Jun-17,17:18:03,0,0,1,Green,D
7666,24-Jun-17,17:18:03,0,0,1,Green,D
7667,24-Jun-17,17:18:03,0,0,1,Green,D
7668,24-Jun-17,17:18:03,0,0,1,Green,D
