,Date,Time,Aspect 0 of Phase F  State,Aspect 1 of Phase F  State,Aspect 2 of Phase F  State,Result,Phase
3819,24-Jun-17,17:02:17,1,0,0,Red,F
3820,24-Jun-17,17:02:17,1,0,0,Red,F
3821,24-Jun-17,17:02:17,1,0,0,Red,F
3822,24-Jun-17,17:02:17,1,0,0,Red,F
3823,24-Jun-17,17:02:18,1,0,0,Red,F
3824,24-Jun-17,17:02:18,1,0,0,Red,F
3825,24-Jun-17,17:02:18,1,0,0,Red,F
3826,24-Jun-17,17:02:18,1,0,0,Red,F
3827,24-Jun-17,17:02:18,1,0,0,Red,F
3828,24-Jun-17,17:02:19,1,0,0,Red,F
3829,24-Jun-17,17:02:19,1,0,0,Red,F
3830,24-Jun-17,17:02:19,1,0,0,Red,F
3831,24-Jun-17,17:02:19,1,0,0,Red,F
3832,24-Jun-17,17:02:20,1,0,0,Red,F
3833,24-Jun-17,17:02:20,1,0,0,Red,F
3834,24-Jun-17,17:02:20,1,0,0,Red,F
3835,24-Jun-17,17:02:20,1,0,0,Red,F
3836,24-Jun-17,17:02:20,1,0,0,Red,F
3837,24-Jun-17,17:02:20,1,0,0,Red,F
3838,24-Jun-17,17:02:20,1,0,0,Red,F
3839,24-Jun-17,17:02:21,1,0,0,Red,F
3840,24-Jun-17,17:02:21,1,0,0,Red,F
3841,24-Jun-17,17:02:21,1,0,0,Red,F
3842,24-Jun-17,17:02:21,1,0,0,Red,F
3843,24-Jun-17,17:02:22,1,0,0,Red,F
3844,24-Jun-17,17:02:22,1,0,0,Red,F
3845,24-Jun-17,17:02:22,1,0,0,Red,F
3846,24-Jun-17,17:02:22,1,0,0,Red,F
3847,24-Jun-17,17:02:22,1,0,0,Red,F
3848,24-Jun-17,17:02:23,1,0,0,Red,F
3849,24-Jun-17,17:02:23,1,0,0,Red,F
3850,24-Jun-17,17:02:23,1,0,0,Red,F
3851,24-Jun-17,17:02:23,1,0,0,Red,F
3852,24-Jun-17,17:02:24,1,0,0,Red,F
3853,24-Jun-17,17:02:24,1,0,0,Red,F
3854,24-Jun-17,17:02:24,1,0,0,Red,F
3855,24-Jun-17,17:02:24,1,0,0,Red,F
3856,24-Jun-17,17:02:24,1,0,0,Red,F
3857,24-Jun-17,17:02:24,1,0,0,Red,F
3858,24-Jun-17,17:02:24,1,0,0,Red,F
3859,24-Jun-17,17:02:25,1,0,0,Red,F
3860,24-Jun-17,17:02:25,1,0,0,Red,F
3861,24-Jun-17,17:02:25,1,0,0,Red,F
3862,24-Jun-17,17:02:25,1,0,0,Red,F
3863,24-Jun-17,17:02:26,1,0,0,Red,F
3864,24-Jun-17,17:02:26,1,0,0,Red,F
3865,24-Jun-17,17:02:26,1,0,0,Red,F
3866,24-Jun-17,17:02:26,1,0,0,Red,F
3867,24-Jun-17,17:02:26,1,0,0,Red,F
3868,24-Jun-17,17:02:27,1,0,0,Red,F
3869,24-Jun-17,17:02:27,1,0,0,Red,F
3870,24-Jun-17,17:02:27,1,0,0,Red,F
3871,24-Jun-17,17:02:27,1,0,0,Red,F
3872,24-Jun-17,17:02:27,1,0,0,Red,F
3873,24-Jun-17,17:02:27,1,0,0,Red,F
3874,24-Jun-17,17:17:59,1,0,0,Red,F
3875,24-Jun-17,17:17:59,1,0,0,Red,F
3876,24-Jun-17,17:17:59,1,0,0,Red,F
3877,24-Jun-17,17:17:59,1,0,0,Red,F
3878,24-Jun-17,17:17:59,1,0,0,Red,F
3879,24-Jun-17,17:17:59,1,0,0,Red,F
3880,24-Jun-17,17:17:59,1,0,0,Red,F
3881,24-Jun-17,17:17:59,1,0,0,Red,F
3882,24-Jun-17,17:17:59,1,0,0,Red,F
3883,24-Jun-17,17:17:59,1,0,0,Red,F
3884,24-Jun-17,17:17:59,1,0,0,Red,F
3885,24-Jun-17,17:17:59,1,0,0,Red,F
3886,24-Jun-17,17:17:59,1,0,0,Red,F
3887,24-Jun-17,17:17:59,1,0,0,Red,F
3888,24-Jun-17,17:17:59,1,0,0,Red,F
3889,24-Jun-17,17:17:59,1,0,0,Red,F
3890,24-Jun-17,17:17:59,1,0,0,Red,F
3891,24-Jun-17,17:17:59,1,0,0,Red,F
3892,24-Jun-17,17:17:59,1,0,0,Red,F
3893,24-Jun-17,17:17:59,1,0,0,Red,F
3894,24-Jun-17,17:17:59,1,0,0,Red,F
3895,24-Jun-17,17:17:59,1,0,0,Red,F
3896,24-Jun-17,17:17:59,1,0,0,Red,F
3897,24-Jun-17,17:17:59,1,0,0,Red,F
3898,24-Jun-17,17:17:59,1,0,0,Red,F
3899,24-Jun-17,17:17:59,1,0,0,Red,F
3900,24-Jun-17,17:17:59,1,0,0,Red,F
3901,24-Jun-17,17:17:59,1,0,0,Red,F
3902,24-Jun-17,17:17:59,1,0,0,Red,F
3903,24-Jun-17,17:17:59,1,0,0,Red,F
3904,24-Jun-17,17:17:59,1,0,0,Red,F
3905,24-Jun-17,17:17:59,1,0,0,Red,F
3906,24-Jun-17,17:17:59,1,0,0,Red,F
3907,24-Jun-17,17:17:59,1,0,0,Red,F
3908,24-Jun-17,17:17:59,1,0,0,Red,F
3909,24-Jun-17,17:17:59,1,0,0,Red,F
3910,24-Jun-17,17:17:59,1,0,0,Red,F
3911,24-Jun-17,17:17:59,1,0,0,Red,F
3912,24-Jun-17,17:17:59,1,0,0,Red,F
3913,24-Jun-17,17:17:59,1,0,0,Red,F
3914,24-Jun-17,17:17:59,1,0,0,Red,F
3915,24-Jun-17,17:17:59,1,0,0,Red,F
3916,24-Jun-17,17:17:59,1,0,0,Red,F
3917,24-Jun-17,17:17:59,1,0,0,Red,F
3918,24-Jun-17,17:17:59,1,0,0,Red,F
3919,24-Jun-17,17:17:59,1,0,0,Red,F
3920,24-Jun-17,17:17:59,1,0,0,Red,F
3921,24-Jun-17,17:17:59,1,0,0,Red,F
3922,24-Jun-17,17:17:59,1,0,0,Red,F
3923,24-Jun-17,17:17:59,1,0,0,Red,F
3924,24-Jun-17,17:17:59,1,0,0,Red,F
3925,24-Jun-17,17:17:59,1,0,0,Red,F
3926,24-Jun-17,17:17:59,1,0,0,Red,F
3927,24-Jun-17,17:17:59,1,0,0,Red,F
3928,24-Jun-17,17:17:59,1,0,0,Red,F
3929,24-Jun-17,17:17:59,1,0,0,Red,F
3930,24-Jun-17,17:17:59,1,0,0,Red,F
3931,24-Jun-17,17:17:59,1,0,0,Red,F
3932,24-Jun-17,17:17:59,1,0,0,Red,F
3933,24-Jun-17,17:17:59,1,0,0,Red,F
3934,24-Jun-17,17:17:59,1,0,0,Red,F
3935,24-Jun-17,17:17:59,1,0,0,Red,F
3936,24-Jun-17,17:17:59,1,0,0,Red,F
3937,24-Jun-17,17:17:59,1,0,0,Red,F
3938,24-Jun-17,17:17:59,1,0,0,Red,F
3939,24-Jun-17,17:17:59,1,0,0,Red,F
3940,24-Jun-17,17:17:59,1,0,0,Red,F
3941,24-Jun-17,17:17:59,1,0,0,Red,F
3942,24-Jun-17,17:17:59,1,0,0,Red,F
3943,24-Jun-17,17:17:59,1,0,0,Red,F
3944,24-Jun-17,17:17:59,1,0,0,Red,F
3945,24-Jun-17,17:17:59,1,0,0,Red,F
3946,24-Jun-17,17:17:59,1,0,0,Red,F
3947,24-Jun-17,17:17:59,1,0,0,Red,F
3948,24-Jun-17,17:17:59,1,0,0,Red,F
3949,24-Jun-17,17:17:59,1,0,0,Red,F
3950,24-Jun-17,17:17:59,1,0,0,Red,F
3951,24-Jun-17,17:17:59,1,0,0,Red,F
3952,24-Jun-17,17:17:59,1,0,0,Red,F
3953,24-Jun-17,17:17:59,1,0,0,Red,F
3954,24-Jun-17,17:17:59,1,0,0,Red,F
3955,24-Jun-17,17:17:59,1,0,0,Red,F
3956,24-Jun-17,17:17:59,1,0,0,Red,F
3957,24-Jun-17,17:17:59,1,0,0,Red,F
3958,24-Jun-17,17:17:59,1,0,0,Red,F
3959,24-Jun-17,17:17:59,1,0,0,Red,F
3960,24-Jun-17,17:17:59,1,0,0,Red,F
3961,24-Jun-17,17:17:59,1,0,0,Red,F
3962,24-Jun-17,17:17:59,1,0,0,Red,F
3963,24-Jun-17,17:17:59,1,0,0,Red,F
3964,24-Jun-17,17:17:59,1,0,0,Red,F
3965,24-Jun-17,17:17:59,1,0,0,Red,F
3966,24-Jun-17,17:17:59,1,0,0,Red,F
3967,24-Jun-17,17:17:59,1,0,0,Red,F
3968,24-Jun-17,17:17:59,1,0,0,Red,F
3969,24-Jun-17,17:17:59,1,0,0,Red,F
3970,24-Jun-17,17:17:59,1,0,0,Red,F
3971,24-Jun-17,17:17:59,1,0,0,Red,F
3972,24-Jun-17,17:17:59,1,0,0,Red,F
3973,24-Jun-17,17:17:59,1,0,0,Red,F
3974,24-Jun-17,17:17:59,1,0,0,Red,F
3975,24-Jun-17,17:17:59,1,0,0,Red,F
3976,24-Jun-17,17:17:59,1,0,0,Red,F
3977,24-Jun-17,17:17:59,1,0,0,Red,F
3978,24-Jun-17,17:17:59,1,0,0,Red,F
3979,24-Jun-17,17:17:59,1,0,0,Red,F
3980,24-Jun-17,17:17:59,1,0,0,Red,F
3981,24-Jun-17,17:17:59,1,0,0,Red,F
3982,24-Jun-17,17:17:59,1,0,0,Red,F
3983,24-Jun-17,17:17:59,1,0,0,Red,F
3984,24-Jun-17,17:17:59,1,0,0,Red,F
3985,24-Jun-17,17:17:59,1,0,0,Red,F
3986,24-Jun-17,17:17:59,1,0,0,Red,F
3987,24-Jun-17,17:17:59,1,0,0,Red,F
3988,24-Jun-17,17:17:59,1,0,0,Red,F
3989,24-Jun-17,17:17:59,1,0,0,Red,F
3990,24-Jun-17,17:17:59,1,0,0,Red,F
3991,24-Jun-17,17:17:59,1,0,0,Red,F
3992,24-Jun-17,17:17:59,1,0,0,Red,F
3993,24-Jun-17,17:17:59,1,0,0,Red,F
3994,24-Jun-17,17:17:59,1,0,0,Red,F
3995,24-Jun-17,17:17:59,1,0,0,Red,F
3996,24-Jun-17,17:17:59,1,0,0,Red,F
3997,24-Jun-17,17:17:59,1,0,0,Red,F
3998,24-Jun-17,17:17:59,1,0,0,Red,F
3999,24-Jun-17,17:17:59,1,0,0,Red,F
4000,24-Jun-17,17:17:59,1,0,0,Red,F
4001,24-Jun-17,17:17:59,1,0,0,Red,F
4002,24-Jun-17,17:17:59,1,0,0,Red,F
4003,24-Jun-17,17:17:59,1,0,0,Red,F
4004,24-Jun-17,17:17:59,1,0,0,Red,F
4005,24-Jun-17,17:17:59,1,0,0,Red,F
4006,24-Jun-17,17:17:59,1,0,0,Red,F
4007,24-Jun-17,17:17:59,1,0,0,Red,F
4008,24-Jun-17,17:17:59,1,0,0,Red,F
4009,24-Jun-17,17:17:59,1,0,0,Red,F
4010,24-Jun-17,17:17:59,1,0,0,Red,F
4011,24-Jun-17,17:17:59,1,0,0,Red,F
4012,24-Jun-17,17:17:59,1,0,0,Red,F
4013,24-Jun-17,17:17:59,1,0,0,Red,F
4014,24-Jun-17,17:17:59,1,0,0,Red,F
4015,24-Jun-17,17:17:59,1,0,0,Red,F
4016,24-Jun-17,17:17:59,1,0,0,Red,F
4017,24-Jun-17,17:17:59,1,0,0,Red,F
4018,24-Jun-17,17:17:59,1,0,0,Red,F
4019,24-Jun-17,17:17:59,1,0,0,Red,F
4020,24-Jun-17,17:17:59,1,0,0,Red,F
4021,24-Jun-17,17:18:00,1,0,0,Red,F
4022,24-Jun-17,17:18:00,1,0,0,Red,F
4023,24-Jun-17,17:18:00,1,0,0,Red,F
4024,24-Jun-17,17:18:00,1,0,0,Red,F
4025,24-Jun-17,17:18:00,1,0,0,Red,F
4026,24-Jun-17,17:18:00,1,0,0,Red,F
4027,24-Jun-17,17:18:00,1,0,0,Red,F
4028,24-Jun-17,17:18:00,1,0,0,Red,F
4029,24-Jun-17,17:18:00,1,0,0,Red,F
4030,24-Jun-17,17:18:00,1,0,0,Red,F
4031,24-Jun-17,17:18:00,1,0,0,Red,F
4032,24-Jun-17,17:18:00,1,0,0,Red,F
4033,24-Jun-17,17:18:00,1,0,0,Red,F
4034,24-Jun-17,17:18:00,1,0,0,Red,F
4035,24-Jun-17,17:18:00,1,0,0,Red,F
4036,24-Jun-17,17:18:00,1,0,0,Red,F
4037,24-Jun-17,17:18:00,1,0,0,Red,F
4038,24-Jun-17,17:18:00,1,0,0,Red,F
4039,24-Jun-17,17:18:00,1,0,0,Red,F
4040,24-Jun-17,17:18:00,1,0,0,Red,F
4041,24-Jun-17,17:18:00,1,0,0,Red,F
4042,24-Jun-17,17:18:00,1,0,0,Red,F
4043,24-Jun-17,17:18:00,1,0,0,Red,F
4044,24-Jun-17,17:18:00,1,0,0,Red,F
4045,24-Jun-17,17:18:00,1,0,0,Red,F
4046,24-Jun-17,17:18:00,1,0,0,Red,F
4047,24-Jun-17,17:18:00,1,0,0,Red,F
4048,24-Jun-17,17:18:00,1,0,0,Red,F
4049,24-Jun-17,17:18:00,1,0,0,Red,F
4050,24-Jun-17,17:18:00,1,0,0,Red,F
4051,24-Jun-17,17:18:00,1,0,0,Red,F
4052,24-Jun-17,17:18:00,1,0,0,Red,F
4053,24-Jun-17,17:18:00,1,0,0,Red,F
4054,24-Jun-17,17:18:00,1,0,0,Red,F
4055,24-Jun-17,17:18:00,1,0,0,Red,F
4056,24-Jun-17,17:18:00,1,0,0,Red,F
4057,24-Jun-17,17:18:00,1,0,0,Red,F
4058,24-Jun-17,17:18:00,1,0,0,Red,F
4059,24-Jun-17,17:18:00,1,0,0,Red,F
4060,24-Jun-17,17:18:00,1,0,0,Red,F
4061,24-Jun-17,17:18:00,1,0,0,Red,F
4062,24-Jun-17,17:18:00,1,0,0,Red,F
4063,24-Jun-17,17:18:00,1,0,0,Red,F
4064,24-Jun-17,17:18:00,1,0,0,Red,F
4065,24-Jun-17,17:18:00,1,0,0,Red,F
4066,24-Jun-17,17:18:00,1,0,0,Red,F
4067,24-Jun-17,17:18:00,1,0,0,Red,F
4068,24-Jun-17,17:18:00,1,0,0,Red,F
4069,24-Jun-17,17:18:00,1,0,0,Red,F
4070,24-Jun-17,17:18:00,1,0,0,Red,F
4071,24-Jun-17,17:18:00,1,0,0,Red,F
4072,24-Jun-17,17:18:00,1,0,0,Red,F
4073,24-Jun-17,17:18:00,1,0,0,Red,F
4074,24-Jun-17,17:18:00,1,0,0,Red,F
4075,24-Jun-17,17:18:00,1,0,0,Red,F
4076,24-Jun-17,17:18:00,1,0,0,Red,F
4077,24-Jun-17,17:18:00,1,0,0,Red,F
4078,24-Jun-17,17:18:00,1,0,0,Red,F
4079,24-Jun-17,17:18:00,1,0,0,Red,F
4080,24-Jun-17,17:18:00,1,0,0,Red,F
4081,24-Jun-17,17:18:00,1,0,0,Red,F
4082,24-Jun-17,17:18:00,1,0,0,Red,F
4083,24-Jun-17,17:18:00,1,0,0,Red,F
4084,24-Jun-17,17:18:00,1,0,0,Red,F
4085,24-Jun-17,17:18:00,1,0,0,Red,F
4086,24-Jun-17,17:18:00,1,0,0,Red,F
4087,24-Jun-17,17:18:00,1,0,0,Red,F
4088,24-Jun-17,17:18:00,1,0,0,Red,F
4089,24-Jun-17,17:18:00,1,0,0,Red,F
4090,24-Jun-17,17:18:00,1,0,0,Red,F
4091,24-Jun-17,17:18:00,1,0,0,Red,F
4092,24-Jun-17,17:18:00,1,0,0,Red,F
4093,24-Jun-17,17:18:00,1,0,0,Red,F
4094,24-Jun-17,17:18:00,1,0,0,Red,F
4095,24-Jun-17,17:18:00,1,0,0,Red,F
4096,24-Jun-17,17:18:00,1,0,0,Red,F
4097,24-Jun-17,17:18:00,1,0,0,Red,F
4098,24-Jun-17,17:18:00,1,0,0,Red,F
4099,24-Jun-17,17:18:00,1,0,0,Red,F
4100,24-Jun-17,17:18:00,1,0,0,Red,F
4101,24-Jun-17,17:18:00,1,0,0,Red,F
4102,24-Jun-17,17:18:00,1,0,0,Red,F
4103,24-Jun-17,17:18:00,1,0,0,Red,F
4104,24-Jun-17,17:18:00,1,0,0,Red,F
4105,24-Jun-17,17:18:00,1,0,0,Red,F
4106,24-Jun-17,17:18:00,1,0,0,Red,F
4107,24-Jun-17,17:18:00,1,0,0,Red,F
4108,24-Jun-17,17:18:00,1,0,0,Red,F
4109,24-Jun-17,17:18:00,1,0,0,Red,F
4110,24-Jun-17,17:18:00,1,0,0,Red,F
4111,24-Jun-17,17:18:00,1,0,0,Red,F
4112,24-Jun-17,17:18:00,1,0,0,Red,F
4113,24-Jun-17,17:18:00,1,0,0,Red,F
4114,24-Jun-17,17:18:00,1,0,0,Red,F
4115,24-Jun-17,17:18:00,1,0,0,Red,F
4116,24-Jun-17,17:18:00,1,0,0,Red,F
4117,24-Jun-17,17:18:00,1,0,0,Red,F
4118,24-Jun-17,17:18:00,1,0,0,Red,F
4119,24-Jun-17,17:18:00,1,0,0,Red,F
4120,24-Jun-17,17:18:00,1,0,0,Red,F
4121,24-Jun-17,17:18:00,1,0,0,Red,F
4122,24-Jun-17,17:18:00,1,0,0,Red,F
4123,24-Jun-17,17:18:00,1,0,0,Red,F
4124,24-Jun-17,17:18:00,1,0,0,Red,F
4125,24-Jun-17,17:18:00,1,0,0,Red,F
4126,24-Jun-17,17:18:00,1,0,0,Red,F
4127,24-Jun-17,17:18:00,1,0,0,Red,F
4128,24-Jun-17,17:18:00,1,0,0,Red,F
4129,24-Jun-17,17:18:00,1,0,0,Red,F
4130,24-Jun-17,17:18:00,1,0,0,Red,F
4131,24-Jun-17,17:18:00,1,0,0,Red,F
4132,24-Jun-17,17:18:00,1,0,0,Red,F
4133,24-Jun-17,17:18:00,1,0,0,Red,F
4134,24-Jun-17,17:18:00,1,0,0,Red,F
4135,24-Jun-17,17:18:00,1,0,0,Red,F
4136,24-Jun-17,17:18:00,1,0,0,Red,F
4137,24-Jun-17,17:18:00,1,0,0,Red,F
4138,24-Jun-17,17:18:00,1,0,0,Red,F
4139,24-Jun-17,17:18:00,1,0,0,Red,F
4140,24-Jun-17,17:18:00,1,0,0,Red,F
4141,24-Jun-17,17:18:00,1,0,0,Red,F
4142,24-Jun-17,17:18:00,1,0,0,Red,F
4143,24-Jun-17,17:18:00,1,0,0,Red,F
4144,24-Jun-17,17:18:00,1,0,0,Red,F
4145,24-Jun-17,17:18:00,1,0,0,Red,F
4146,24-Jun-17,17:18:00,1,0,0,Red,F
4147,24-Jun-17,17:18:00,1,0,0,Red,F
4148,24-Jun-17,17:18:00,1,0,0,Red,F
4149,24-Jun-17,17:18:00,1,0,0,Red,F
4150,24-Jun-17,17:18:00,1,0,0,Red,F
4151,24-Jun-17,17:18:00,1,0,0,Red,F
4152,24-Jun-17,17:18:00,1,0,0,Red,F
4153,24-Jun-17,17:18:00,1,0,0,Red,F
4154,24-Jun-17,17:18:00,1,0,0,Red,F
4155,24-Jun-17,17:18:00,1,0,0,Red,F
4156,24-Jun-17,17:18:01,1,0,0,Red,F
4157,24-Jun-17,17:18:01,1,0,0,Red,F
4158,24-Jun-17,17:18:01,1,0,0,Red,F
4159,24-Jun-17,17:18:01,1,0,0,Red,F
4160,24-Jun-17,17:18:01,1,0,0,Red,F
4161,24-Jun-17,17:18:01,1,0,0,Red,F
4162,24-Jun-17,17:18:01,1,0,0,Red,F
4163,24-Jun-17,17:18:01,1,0,0,Red,F
4164,24-Jun-17,17:18:01,1,0,0,Red,F
4165,24-Jun-17,17:18:01,1,0,0,Red,F
4166,24-Jun-17,17:18:01,1,0,0,Red,F
4167,24-Jun-17,17:18:01,1,0,0,Red,F
4168,24-Jun-17,17:18:01,1,0,0,Red,F
4169,24-Jun-17,17:18:01,1,0,0,Red,F
4170,24-Jun-17,17:18:01,1,0,0,Red,F
4171,24-Jun-17,17:18:01,1,0,0,Red,F
4172,24-Jun-17,17:18:01,1,0,0,Red,F
4173,24-Jun-17,17:18:01,1,0,0,Red,F
4174,24-Jun-17,17:18:01,1,0,0,Red,F
4175,24-Jun-17,17:18:01,1,0,0,Red,F
4176,24-Jun-17,17:18:01,1,0,0,Red,F
4177,24-Jun-17,17:18:01,1,0,0,Red,F
4178,24-Jun-17,17:18:01,1,0,0,Red,F
4179,24-Jun-17,17:18:01,1,0,0,Red,F
4180,24-Jun-17,17:18:01,1,0,0,Red,F
4181,24-Jun-17,17:18:01,1,0,0,Red,F
4182,24-Jun-17,17:18:01,1,0,0,Red,F
4183,24-Jun-17,17:18:01,1,0,0,Red,F
4184,24-Jun-17,17:18:01,1,0,0,Red,F
4185,24-Jun-17,17:18:01,1,0,0,Red,F
4186,24-Jun-17,17:18:01,1,0,0,Red,F
4187,24-Jun-17,17:18:01,1,0,0,Red,F
4188,24-Jun-17,17:18:01,1,0,0,Red,F
4189,24-Jun-17,17:18:01,1,0,0,Red,F
4190,24-Jun-17,17:18:01,1,0,0,Red,F
4191,24-Jun-17,17:18:01,1,0,0,Red,F
4192,24-Jun-17,17:18:01,1,0,0,Red,F
4193,24-Jun-17,17:18:01,1,0,0,Red,F
4194,24-Jun-17,17:18:01,1,0,0,Red,F
4195,24-Jun-17,17:18:01,1,0,0,Red,F
4196,24-Jun-17,17:18:01,1,0,0,Red,F
4197,24-Jun-17,17:18:01,1,0,0,Red,F
4198,24-Jun-17,17:18:01,1,0,0,Red,F
4199,24-Jun-17,17:18:01,1,0,0,Red,F
4200,24-Jun-17,17:18:01,1,0,0,Red,F
4201,24-Jun-17,17:18:01,1,0,0,Red,F
4202,24-Jun-17,17:18:01,1,0,0,Red,F
4203,24-Jun-17,17:18:01,1,0,0,Red,F
4204,24-Jun-17,17:18:01,1,0,0,Red,F
4205,24-Jun-17,17:18:01,1,0,0,Red,F
4206,24-Jun-17,17:18:01,1,0,0,Red,F
4207,24-Jun-17,17:18:01,1,0,0,Red,F
4208,24-Jun-17,17:18:01,1,0,0,Red,F
4209,24-Jun-17,17:18:01,1,0,0,Red,F
4210,24-Jun-17,17:18:01,1,0,0,Red,F
4211,24-Jun-17,17:18:01,1,0,0,Red,F
4212,24-Jun-17,17:18:01,1,0,0,Red,F
4213,24-Jun-17,17:18:01,1,0,0,Red,F
4214,24-Jun-17,17:18:01,1,0,0,Red,F
4215,24-Jun-17,17:18:01,1,0,0,Red,F
4216,24-Jun-17,17:18:01,1,0,0,Red,F
4217,24-Jun-17,17:18:01,1,0,0,Red,F
4218,24-Jun-17,17:18:01,1,0,0,Red,F
4219,24-Jun-17,17:18:01,1,0,0,Red,F
4220,24-Jun-17,17:18:01,1,0,0,Red,F
4221,24-Jun-17,17:18:01,1,0,0,Red,F
4222,24-Jun-17,17:18:01,1,0,0,Red,F
4223,24-Jun-17,17:18:01,1,0,0,Red,F
4224,24-Jun-17,17:18:01,1,0,0,Red,F
4225,24-Jun-17,17:18:01,1,0,0,Red,F
4226,24-Jun-17,17:18:01,1,0,0,Red,F
4227,24-Jun-17,17:18:01,1,0,0,Red,F
4228,24-Jun-17,17:18:01,1,0,0,Red,F
4229,24-Jun-17,17:18:01,1,0,0,Red,F
4230,24-Jun-17,17:18:01,1,0,0,Red,F
4231,24-Jun-17,17:18:01,1,0,0,Red,F
4232,24-Jun-17,17:18:01,1,0,0,Red,F
4233,24-Jun-17,17:18:01,1,0,0,Red,F
4234,24-Jun-17,17:18:01,1,0,0,Red,F
4235,24-Jun-17,17:18:01,1,0,0,Red,F
4236,24-Jun-17,17:18:01,1,0,0,Red,F
4237,24-Jun-17,17:18:01,1,0,0,Red,F
4238,24-Jun-17,17:18:01,1,0,0,Red,F
4239,24-Jun-17,17:18:01,1,0,0,Red,F
4240,24-Jun-17,17:18:01,1,0,0,Red,F
4241,24-Jun-17,17:18:01,1,0,0,Red,F
4242,24-Jun-17,17:18:01,1,0,0,Red,F
4243,24-Jun-17,17:18:01,1,0,0,Red,F
4244,24-Jun-17,17:18:01,1,0,0,Red,F
4245,24-Jun-17,17:18:01,1,0,0,Red,F
4246,24-Jun-17,17:18:01,1,0,0,Red,F
4247,24-Jun-17,17:18:01,1,0,0,Red,F
4248,24-Jun-17,17:18:01,1,0,0,Red,F
4249,24-Jun-17,17:18:01,1,0,0,Red,F
4250,24-Jun-17,17:18:01,1,0,0,Red,F
4251,24-Jun-17,17:18:01,1,0,0,Red,F
4252,24-Jun-17,17:18:01,1,0,0,Red,F
4253,24-Jun-17,17:18:01,1,0,0,Red,F
4254,24-Jun-17,17:18:01,1,0,0,Red,F
4255,24-Jun-17,17:18:01,1,0,0,Red,F
4256,24-Jun-17,17:18:01,1,0,0,Red,F
4257,24-Jun-17,17:18:01,1,0,0,Red,F
4258,24-Jun-17,17:18:01,1,0,0,Red,F
4259,24-Jun-17,17:18:01,1,0,0,Red,F
4260,24-Jun-17,17:18:01,1,0,0,Red,F
4261,24-Jun-17,17:18:01,1,0,0,Red,F
4262,24-Jun-17,17:18:01,1,0,0,Red,F
4263,24-Jun-17,17:18:01,1,0,0,Red,F
4264,24-Jun-17,17:18:01,1,0,0,Red,F
4265,24-Jun-17,17:18:01,1,0,0,Red,F
4266,24-Jun-17,17:18:01,1,0,0,Red,F
4267,24-Jun-17,17:18:01,1,0,0,Red,F
4268,24-Jun-17,17:18:01,1,0,0,Red,F
4269,24-Jun-17,17:18:01,1,0,0,Red,F
4270,24-Jun-17,17:18:01,1,0,0,Red,F
4271,24-Jun-17,17:18:01,1,0,0,Red,F
4272,24-Jun-17,17:18:01,1,0,0,Red,F
4273,24-Jun-17,17:18:01,1,0,0,Red,F
4274,24-Jun-17,17:18:01,1,0,0,Red,F
4275,24-Jun-17,17:18:01,1,0,0,Red,F
4276,24-Jun-17,17:18:01,1,0,0,Red,F
4277,24-Jun-17,17:18:01,1,0,0,Red,F
4278,24-Jun-17,17:18:01,1,0,0,Red,F
4279,24-Jun-17,17:18:01,1,0,0,Red,F
4280,24-Jun-17,17:18:01,1,0,0,Red,F
4281,24-Jun-17,17:18:01,1,0,0,Red,F
4282,24-Jun-17,17:18:01,1,0,0,Red,F
4283,24-Jun-17,17:18:01,1,0,0,Red,F
4284,24-Jun-17,17:18:01,1,0,0,Red,F
4285,24-Jun-17,17:18:01,1,0,0,Red,F
4286,24-Jun-17,17:18:01,1,0,0,Red,F
4287,24-Jun-17,17:18:01,1,0,0,Red,F
4288,24-Jun-17,17:18:01,1,0,0,Red,F
4289,24-Jun-17,17:18:01,1,0,0,Red,F
4290,24-Jun-17,17:18:01,1,0,0,Red,F
4291,24-Jun-17,17:18:01,1,0,0,Red,F
4292,24-Jun-17,17:18:01,1,0,0,Red,F
4293,24-Jun-17,17:18:01,1,0,0,Red,F
4294,24-Jun-17,17:18:01,1,0,0,Red,F
4295,24-Jun-17,17:18:01,1,0,0,Red,F
4296,24-Jun-17,17:18:01,1,0,0,Red,F
4297,24-Jun-17,17:18:01,1,0,0,Red,F
4298,24-Jun-17,17:18:01,1,0,0,Red,F
4299,24-Jun-17,17:18:01,1,0,0,Red,F
4300,24-Jun-17,17:18:01,1,0,0,Red,F
4301,24-Jun-17,17:18:01,1,0,0,Red,F
4302,24-Jun-17,17:18:01,1,0,0,Red,F
4303,24-Jun-17,17:18:01,1,0,0,Red,F
4304,24-Jun-17,17:18:01,1,0,0,Red,F
4305,24-Jun-17,17:18:01,1,0,0,Red,F
4306,24-Jun-17,17:18:01,1,0,0,Red,F
4307,24-Jun-17,17:18:01,1,0,0,Red,F
4308,24-Jun-17,17:18:01,1,0,0,Red,F
4309,24-Jun-17,17:18:01,1,0,0,Red,F
4310,24-Jun-17,17:18:01,1,0,0,Red,F
4311,24-Jun-17,17:18:01,1,0,0,Red,F
4312,24-Jun-17,17:18:01,1,0,0,Red,F
4313,24-Jun-17,17:18:01,1,0,0,Red,F
4314,24-Jun-17,17:18:01,1,0,0,Red,F
4315,24-Jun-17,17:18:01,1,0,0,Red,F
